name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190            22365  834942  0.3353E-04  0.9877E+00  0.4629E+01  0.5617E+01  0.6971E-01
190            22007  830387  0.3660E-04  0.1037E+01  0.4776E+01  0.5813E+01  0.7322E-01
190            22007  825387  0.4056E-04  0.1096E+01  0.4949E+01  0.6045E+01  0.7737E-01
190            22007  820387  0.4538E-04  0.1160E+01  0.5132E+01  0.6292E+01  0.8197E-01
190            22007  815387  0.5069E-04  0.1229E+01  0.5325E+01  0.6554E+01  0.8697E-01
190            22007  810387  0.5723E-04  0.1301E+01  0.5523E+01  0.6825E+01  0.9216E-01
190            22007  805387  0.6379E-04  0.1379E+01  0.5729E+01  0.7108E+01  0.9765E-01
190            22007  800387  0.7231E-04  0.1462E+01  0.5945E+01  0.7406E+01  0.1037E+00
190            22007  795387  0.8180E-04  0.1552E+01  0.6177E+01  0.7729E+01  0.1104E+00
190            22007  790387  0.9239E-04  0.1649E+01  0.6484E+01  0.8133E+01  0.1208E+00
190            22007  785387  0.1046E-03  0.1753E+01  0.6725E+01  0.8477E+01  0.1285E+00
190            22007  780387  0.1192E-03  0.1862E+01  0.6972E+01  0.8834E+01  0.1368E+00
190            22007  775387  0.1345E-03  0.1977E+01  0.7223E+01  0.9200E+01  0.1452E+00
190            22007  770387  0.1530E-03  0.2098E+01  0.7485E+01  0.9583E+01  0.1544E+00
190            22007  765387  0.1729E-03  0.2227E+01  0.7763E+01  0.9990E+01  0.1646E+00
190            22007  760387  0.1958E-03  0.2363E+01  0.8049E+01  0.1041E+02  0.1755E+00
190            21473  755873  0.2177E-03  0.2485E+01  0.8301E+01  0.1079E+02  0.1856E+00
190            20530  752740  0.2314E-03  0.2568E+01  0.8461E+01  0.1103E+02  0.1926E+00
191            19809  700455  0.3265E-01  0.7005E+01  0.1471E+02  0.2171E+02  0.5026E+00
191            19696  695445  0.1444E+00  0.1361E+02  0.1616E+02  0.2977E+02  0.5886E+00
191            19583  690434  0.1625E+00  0.1513E+02  0.1754E+02  0.3267E+02  0.6746E+00
191            19470  685422  0.1850E+00  0.1694E+02  0.1905E+02  0.3599E+02  0.7791E+00
191            19357  680408  0.1964E+00  0.1828E+02  0.2083E+02  0.3911E+02  0.9291E+00
191            19271  675398  0.2240E+00  0.2070E+02  0.2310E+02  0.4380E+02  0.1157E+01
191            19186  670392  0.4484E+00 -0.4810E+03  0.2534E+02 -0.4556E+03  0.1375E+01
