name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.	conc.
190	26530	837631	0.1471E-01	0.1580E+00	0.2637E+00	0.4217E+00	0.4314E-02	0.8628E-03
190	26337	832887	0.1497E-01	0.1607E+00	0.2665E+00	0.4272E+00	0.4368E-02	0.8735E-03
190	26337	827887	0.1519E-01	0.1622E+00	0.2741E+00	0.4363E+00	0.4308E-02	0.8616E-03
190	26337	822887	0.1547E-01	0.1649E+00	0.2768E+00	0.4417E+00	0.4359E-02	0.8718E-03
190	26337	817887	0.1583E-01	0.1680E+00	0.2808E+00	0.4488E+00	0.4401E-02	0.8801E-03
190	26337	812887	0.1612E-01	0.1712E+00	0.2839E+00	0.4550E+00	0.4474E-02	0.8947E-03
190	26337	807887	0.1638E-01	0.1743E+00	0.2879E+00	0.4622E+00	0.4550E-02	0.9101E-03
190	26337	802887	0.1667E-01	0.1774E+00	0.2908E+00	0.4682E+00	0.4619E-02	0.9238E-03
190	26337	797887	0.1694E-01	0.1811E+00	0.2942E+00	0.4753E+00	0.4705E-02	0.9409E-03
190	26337	792887	0.1719E-01	0.1844E+00	0.2959E+00	0.4804E+00	0.4770E-02	0.9541E-03
190	26337	787887	0.1755E-01	0.1886E+00	0.2999E+00	0.4885E+00	0.4859E-02	0.9717E-03
190	26337	782887	0.1794E-01	0.1919E+00	0.3097E+00	0.5016E+00	0.4941E-02	0.9882E-03
190	26337	777887	0.1830E-01	0.1967E+00	0.3120E+00	0.5087E+00	0.5051E-02	0.1010E-02
190	26337	772887	0.1861E-01	0.2010E+00	0.3154E+00	0.5164E+00	0.5146E-02	0.1029E-02
190	26337	767887	0.1899E-01	0.2060E+00	0.3193E+00	0.5253E+00	0.5268E-02	0.1054E-02
190	26335	762890	0.1925E-01	0.2098E+00	0.3212E+00	0.5310E+00	0.5350E-02	0.1070E-02
190	25205	758919	0.1945E-01	0.2121E+00	0.3229E+00	0.5351E+00	0.5393E-02	0.1079E-02
162	26979	417269	0.1598E+00	0.1223E+01	0.1094E+01	0.2318E+01	0.2116E-01	0.1125E-01
162	26337	412887	0.1902E+00	0.1390E+01	0.1103E+01	0.2493E+01	0.2300E-01	0.1274E-01
162	26337	407887	0.1892E+00	0.1384E+01	0.1085E+01	0.2469E+01	0.2448E-01	0.1411E-01
105	27504	400902	0.1885E+00	0.3316E+01	0.8423E+00	0.4158E+01	0.2551E-01	0.1656E-01
162	26268	403006	0.1815E+00	0.1349E+01	0.8866E+00	0.2236E+01	0.2552E-01	0.1533E-01
105	25702	399767	0.1847E+00	0.3438E+01	0.8187E+00	0.4257E+01	0.2571E-01	0.1688E-01
162	25090	400050	0.1805E+00	0.1617E+01	0.8603E+00	0.2477E+01	0.2557E-01	0.1577E-01
169	25331	386908	0.1852E+00	0.1372E+01	0.9132E+00	0.2285E+01	0.2758E-01	0.1809E-01
169	26403	383195	0.1966E+00	0.1434E+01	0.1199E+01	0.2633E+01	0.2843E-01	0.1882E-01
66	24359	372144	0.1826E+00	0.2886E+01	0.1392E+01	0.4278E+01	0.3090E-01	0.2307E-01
190	31961	843490	0.1463E-01	0.1562E+00	0.2655E+00	0.4216E+00	0.4265E-02	0.8530E-03
190	30742	840276	0.1477E-01	0.1580E+00	0.2663E+00	0.4244E+00	0.4310E-02	0.8621E-03
190	30667	835387	0.1502E-01	0.1606E+00	0.2688E+00	0.4293E+00	0.4365E-02	0.8729E-03
190	30667	830387	0.1527E-01	0.1636E+00	0.2717E+00	0.4353E+00	0.4437E-02	0.8873E-03
190	30667	825387	0.1562E-01	0.1663E+00	0.2775E+00	0.4438E+00	0.4431E-02	0.8863E-03
190	30667	820387	0.1582E-01	0.1684E+00	0.2827E+00	0.4511E+00	0.4440E-02	0.8880E-03
190	30667	815387	0.1619E-01	0.1711E+00	0.2873E+00	0.4585E+00	0.4470E-02	0.8941E-03
190	30667	810387	0.1646E-01	0.1745E+00	0.2913E+00	0.4658E+00	0.4552E-02	0.9104E-03
190	30667	805387	0.1682E-01	0.1787E+00	0.2956E+00	0.4743E+00	0.4645E-02	0.9290E-03
190	30667	800387	0.1701E-01	0.1817E+00	0.2973E+00	0.4790E+00	0.4713E-02	0.9426E-03
190	30667	795387	0.1736E-01	0.1861E+00	0.3010E+00	0.4871E+00	0.4806E-02	0.9613E-03
190	30667	790387	0.1772E-01	0.1904E+00	0.3053E+00	0.4957E+00	0.4893E-02	0.9786E-03
190	30667	785387	0.1803E-01	0.1943E+00	0.3083E+00	0.5026E+00	0.4976E-02	0.9952E-03
190	30667	780387	0.1837E-01	0.1989E+00	0.3113E+00	0.5101E+00	0.5071E-02	0.1014E-02
190	30667	775387	0.1879E-01	0.2024E+00	0.3211E+00	0.5235E+00	0.5167E-02	0.1033E-02
190	30667	770387	0.1909E-01	0.2066E+00	0.3242E+00	0.5307E+00	0.5260E-02	0.1052E-02
190	30274	765728	0.1934E-01	0.2102E+00	0.3259E+00	0.5361E+00	0.5341E-02	0.1068E-02
190	29063	762192	0.1957E-01	0.2132E+00	0.3281E+00	0.5413E+00	0.5421E-02	0.1084E-02
162	32080	423626	0.1703E+00	0.1276E+01	0.1267E+01	0.2543E+01	0.2088E-01	0.1097E-01
162	30833	420218	0.1657E+00	0.1252E+01	0.1248E+01	0.2500E+01	0.2088E-01	0.1107E-01
162	30667	415387	0.2020E+00	0.1448E+01	0.1306E+01	0.2754E+01	0.2326E-01	0.1282E-01
162	30667	410387	0.2036E+00	0.1458E+01	0.1315E+01	0.2774E+01	0.2443E-01	0.1402E-01
162	30667	405387	0.2006E+00	0.1443E+01	0.1266E+01	0.2709E+01	0.2510E-01	0.1496E-01
105	30101	401277	0.1917E+00	0.3297E+01	0.9329E+00	0.4230E+01	0.2566E-01	0.1541E-01
156	33229	400389	0.1984E+00	0.1511E+01	0.1076E+01	0.2587E+01	0.2632E-01	0.1687E-01
162	30905	402310	0.1925E+00	0.1532E+01	0.1007E+01	0.2539E+01	0.2608E-01	0.1575E-01
169	30638	384134	0.2313E+00	0.1596E+01	0.1150E+01	0.2746E+01	0.2843E-01	0.1922E-01
169	30899	380739	0.2325E+00	0.1617E+01	0.1471E+01	0.3088E+01	0.2946E-01	0.1991E-01
190	36196	846311	0.1460E-01	0.1555E+00	0.2659E+00	0.4215E+00	0.4246E-02	0.8491E-03
190	35010	842866	0.1479E-01	0.1578E+00	0.2684E+00	0.4262E+00	0.4303E-02	0.8607E-03
190	34997	837887	0.1511E-01	0.1611E+00	0.2720E+00	0.4331E+00	0.4375E-02	0.8750E-03
190	34997	832887	0.1537E-01	0.1640E+00	0.2753E+00	0.4393E+00	0.4443E-02	0.8886E-03
190	34997	827887	0.1569E-01	0.1676E+00	0.2787E+00	0.4463E+00	0.4528E-02	0.9055E-03
190	34997	822887	0.1603E-01	0.1711E+00	0.2827E+00	0.4538E+00	0.4605E-02	0.9211E-03
190	34997	817887	0.1622E-01	0.1721E+00	0.2895E+00	0.4615E+00	0.4521E-02	0.9041E-03
190	34997	812887	0.1661E-01	0.1751E+00	0.2948E+00	0.4699E+00	0.4559E-02	0.9117E-03
190	34997	807887	0.1682E-01	0.1782E+00	0.2979E+00	0.4761E+00	0.4627E-02	0.9255E-03
190	34997	802887	0.1711E-01	0.1821E+00	0.3015E+00	0.4836E+00	0.4717E-02	0.9435E-03
190	34997	797887	0.1747E-01	0.1866E+00	0.3057E+00	0.4922E+00	0.4812E-02	0.9624E-03
190	34997	792887	0.1781E-01	0.1908E+00	0.3091E+00	0.4999E+00	0.4897E-02	0.9793E-03
190	34997	787887	0.1820E-01	0.1959E+00	0.3137E+00	0.5096E+00	0.5009E-02	0.1002E-02
190	34997	782887	0.1850E-01	0.2001E+00	0.3160E+00	0.5160E+00	0.5097E-02	0.1019E-02
190	34997	777887	0.1884E-01	0.2044E+00	0.3188E+00	0.5232E+00	0.5190E-02	0.1038E-02
190	34997	772887	0.1918E-01	0.2089E+00	0.3226E+00	0.5315E+00	0.5289E-02	0.1058E-02
190	34068	768787	0.1946E-01	0.2110E+00	0.3306E+00	0.5416E+00	0.5356E-02	0.1071E-02
162	36074	426389	0.1802E+00	0.1322E+01	0.1397E+01	0.2720E+01	0.2041E-01	0.1081E-01
162	35000	422883	0.2075E+00	0.1467E+01	0.1401E+01	0.2869E+01	0.2206E-01	0.1189E-01
162	34997	417887	0.2221E+00	0.1549E+01	0.1508E+01	0.3058E+01	0.2376E-01	0.1316E-01
85	37332	413092	0.2310E+00	0.3381E+01	0.1605E+01	0.4986E+01	0.2407E-01	0.1262E-01
162	34870	412876	0.2195E+00	0.1542E+01	0.1573E+01	0.3116E+01	0.2471E-01	0.1418E-01
162	34997	407887	0.2195E+00	0.1542E+01	0.1564E+01	0.3106E+01	0.2515E-01	0.1510E-01
105	33117	401230	0.2076E+00	0.1775E+01	0.1266E+01	0.3041E+01	0.2576E-01	0.1604E-01
123	37326	403144	0.2257E+00	0.1600E+01	0.1577E+01	0.3176E+01	0.2592E-01	0.1614E-01
156	33848	400874	0.2113E+00	0.1576E+01	0.1362E+01	0.2938E+01	0.2593E-01	0.1662E-01
162	34608	403458	0.2156E+00	0.1522E+01	0.1465E+01	0.2987E+01	0.2573E-01	0.1579E-01
105	33166	399584	0.1996E+00	0.1957E+01	0.1066E+01	0.3023E+01	0.2627E-01	0.1783E-01
156	35388	398253	0.2111E+00	0.1690E+01	0.1186E+01	0.2876E+01	0.2627E-01	0.1709E-01
156	37072	394212	0.2415E+00	0.2149E+01	0.1268E+01	0.3417E+01	0.2667E-01	0.1773E-01
169	34743	386048	0.3149E+00	0.4663E+01	0.1148E+01	0.5812E+01	0.2874E-01	0.1995E-01
169	34997	382887	0.3348E+00	0.2129E+01	0.1383E+01	0.3512E+01	0.3023E-01	0.2049E-01
169	35182	378670	0.2414E+00	0.1667E+01	0.1596E+01	0.3263E+01	0.3041E-01	0.2078E-01
190	40323	849023	0.1468E-01	0.1561E+00	0.2687E+00	0.4248E+00	0.4252E-02	0.8503E-03
190	39327	845387	0.1487E-01	0.1581E+00	0.2708E+00	0.4289E+00	0.4303E-02	0.8606E-03
190	39327	840387	0.1517E-01	0.1614E+00	0.2741E+00	0.4355E+00	0.4378E-02	0.8756E-03
190	39327	835387	0.1545E-01	0.1645E+00	0.2783E+00	0.4428E+00	0.4452E-02	0.8905E-03
190	39327	830387	0.1573E-01	0.1677E+00	0.2809E+00	0.4485E+00	0.4524E-02	0.9047E-03
190	39327	825387	0.1607E-01	0.1711E+00	0.2847E+00	0.4558E+00	0.4599E-02	0.9197E-03
190	39327	820387	0.1638E-01	0.1745E+00	0.2882E+00	0.4627E+00	0.4679E-02	0.9358E-03
190	39327	815387	0.1660E-01	0.1760E+00	0.2964E+00	0.4724E+00	0.4607E-02	0.9214E-03
190	39327	810387	0.1689E-01	0.1797E+00	0.3008E+00	0.4806E+00	0.4687E-02	0.9373E-03
190	39327	805387	0.1725E-01	0.1831E+00	0.3065E+00	0.4895E+00	0.4735E-02	0.9470E-03
190	39327	800387	0.1755E-01	0.1868E+00	0.3092E+00	0.4960E+00	0.4814E-02	0.9627E-03
190	39327	795387	0.1787E-01	0.1915E+00	0.3121E+00	0.5036E+00	0.4911E-02	0.9823E-03
190	39327	790387	0.1823E-01	0.1957E+00	0.3168E+00	0.5125E+00	0.4999E-02	0.9997E-03
190	39327	785387	0.1860E-01	0.2005E+00	0.3208E+00	0.5212E+00	0.5103E-02	0.1021E-02
190	39327	780387	0.1894E-01	0.2048E+00	0.3238E+00	0.5286E+00	0.5195E-02	0.1039E-02
190	39072	775606	0.1929E-01	0.2093E+00	0.3279E+00	0.5372E+00	0.5295E-02	0.1059E-02
190	37718	771805	0.1945E-01	0.2121E+00	0.3272E+00	0.5393E+00	0.5360E-02	0.1072E-02
162	40251	428925	0.1948E+00	0.1398E+01	0.1546E+01	0.2944E+01	0.2056E-01	0.1110E-01
162	39327	425387	0.1883E+00	0.1365E+01	0.1567E+01	0.2932E+01	0.2048E-01	0.1114E-01
162	39327	420387	0.2289E+00	0.1574E+01	0.1717E+01	0.3291E+01	0.2313E-01	0.1289E-01
85	39518	415071	0.2375E+00	0.3558E+01	0.1661E+01	0.5219E+01	0.2425E-01	0.1596E-01
162	38177	416755	0.2285E+00	0.2668E+01	0.1631E+01	0.4299E+01	0.2298E-01	0.1212E-01
85	38643	411983	0.2410E+00	0.5723E+01	0.1537E+01	0.7261E+01	0.2406E-01	0.1320E-01
123	40767	409513	0.2375E+00	0.1638E+01	0.1746E+01	0.3383E+01	0.2538E-01	0.1569E-01
162	38142	409556	0.2304E+00	0.1599E+01	0.1670E+01	0.3269E+01	0.2535E-01	0.1540E-01
123	39917	404948	0.2342E+00	0.1635E+01	0.1651E+01	0.3285E+01	0.2559E-01	0.1578E-01
162	37759	406681	0.2285E+00	0.1877E+01	0.1660E+01	0.3537E+01	0.2532E-01	0.1529E-01
123	39598	402332	0.2359E+00	0.1646E+01	0.1625E+01	0.3270E+01	0.2576E-01	0.1618E-01
156	38704	395155	0.2536E+00	0.4394E+01	0.1379E+01	0.5774E+01	0.2693E-01	0.1799E-01
169	37821	384020	0.3995E+00	0.3259E+01	0.1234E+01	0.4494E+01	0.2937E-01	0.2032E-01
169	39233	380192	0.2830E+00	0.1891E+01	0.1460E+01	0.3351E+01	0.3019E-01	0.2061E-01
169	39671	376182	0.2225E+00	0.1569E+01	0.1706E+01	0.3275E+01	0.2961E-01	0.2026E-01
190	43658	847887	0.1485E-01	0.1578E+00	0.2717E+00	0.4295E+00	0.4292E-02	0.8583E-03
190	43658	842887	0.1517E-01	0.1613E+00	0.2755E+00	0.4368E+00	0.4375E-02	0.8750E-03
190	43658	837887	0.1551E-01	0.1645E+00	0.2795E+00	0.4440E+00	0.4442E-02	0.8885E-03
190	43658	832887	0.1580E-01	0.1680E+00	0.2835E+00	0.4515E+00	0.4524E-02	0.9049E-03
190	43658	827887	0.1612E-01	0.1715E+00	0.2870E+00	0.4585E+00	0.4604E-02	0.9209E-03
190	43658	822887	0.1644E-01	0.1748E+00	0.2908E+00	0.4656E+00	0.4680E-02	0.9360E-03
190	43658	817887	0.1679E-01	0.1787E+00	0.2951E+00	0.4737E+00	0.4772E-02	0.9545E-03
190	43658	812887	0.1711E-01	0.1813E+00	0.3023E+00	0.4836E+00	0.4761E-02	0.9521E-03
190	43658	807887	0.1724E-01	0.1838E+00	0.3069E+00	0.4906E+00	0.4773E-02	0.9545E-03
190	43658	802887	0.1762E-01	0.1872E+00	0.3125E+00	0.4998E+00	0.4817E-02	0.9633E-03
190	43658	797887	0.1799E-01	0.1919E+00	0.3168E+00	0.5087E+00	0.4916E-02	0.9832E-03
190	43658	792887	0.1837E-01	0.1966E+00	0.3213E+00	0.5179E+00	0.5015E-02	0.1003E-02
190	43658	787887	0.1872E-01	0.2011E+00	0.3258E+00	0.5269E+00	0.5117E-02	0.1023E-02
190	43658	782887	0.1911E-01	0.2059E+00	0.3298E+00	0.5358E+00	0.5221E-02	0.1044E-02
190	42896	778633	0.1931E-01	0.2093E+00	0.3303E+00	0.5396E+00	0.5294E-02	0.1059E-02
162	44544	432149	0.2108E+00	0.1470E+01	0.1680E+01	0.3150E+01	0.2029E-01	0.1102E-01
162	43658	427887	0.2023E+00	0.1436E+01	0.1744E+01	0.3180E+01	0.2052E-01	0.1138E-01
162	43658	422887	0.1878E+00	0.1350E+01	0.1815E+01	0.3165E+01	0.2070E-01	0.1176E-01
85	42891	417355	0.2422E+00	0.3829E+01	0.1758E+01	0.5587E+01	0.2339E-01	0.1350E-01
162	43539	419125	0.2297E+00	0.1576E+01	0.1869E+01	0.3444E+01	0.2319E-01	0.1344E-01
85	41136	413404	0.2485E+00	0.3894E+01	0.1670E+01	0.5565E+01	0.2436E-01	0.1640E-01
123	44505	411774	0.2414E+00	0.1651E+01	0.1800E+01	0.3451E+01	0.2493E-01	0.1556E-01
123	43658	407887	0.2394E+00	0.1656E+01	0.1738E+01	0.3394E+01	0.2528E-01	0.1566E-01
123	43502	403691	0.2426E+00	0.1692E+01	0.1632E+01	0.3324E+01	0.2592E-01	0.1624E-01
156	43374	396621	0.2610E+00	0.2506E+01	0.1543E+01	0.4049E+01	0.2685E-01	0.1775E-01
169	42569	380976	0.2630E+00	0.1860E+01	0.1518E+01	0.3378E+01	0.2967E-01	0.2042E-01
169	43555	377751	0.2436E+00	0.1719E+01	0.1527E+01	0.3246E+01	0.2916E-01	0.1988E-01
169	44055	374730	0.2726E+00	0.2100E+01	0.1551E+01	0.3651E+01	0.2900E-01	0.2006E-01
28	44982	360715	0.1602E+00	0.2688E+01	0.1330E+01	0.4018E+01	0.2996E-01	0.2361E-01
28	45019	359734	0.1550E+00	0.2832E+01	0.1371E+01	0.4203E+01	0.3059E-01	0.2403E-01
190	47228	849425	0.1499E-01	0.1589E+00	0.2753E+00	0.4343E+00	0.4314E-02	0.8629E-03
190	47988	845387	0.1526E-01	0.1619E+00	0.2787E+00	0.4406E+00	0.4382E-02	0.8765E-03
190	47988	840387	0.1558E-01	0.1651E+00	0.2825E+00	0.4476E+00	0.4454E-02	0.8908E-03
190	47988	835387	0.1588E-01	0.1685E+00	0.2864E+00	0.4549E+00	0.4528E-02	0.9055E-03
190	47988	830387	0.1622E-01	0.1721E+00	0.2902E+00	0.4623E+00	0.4614E-02	0.9229E-03
190	47988	825387	0.1652E-01	0.1752E+00	0.2935E+00	0.4687E+00	0.4682E-02	0.9364E-03
190	47988	820387	0.1686E-01	0.1789E+00	0.2976E+00	0.4765E+00	0.4771E-02	0.9543E-03
190	47988	815387	0.1718E-01	0.1824E+00	0.3011E+00	0.4834E+00	0.4852E-02	0.9704E-03
190	47988	810387	0.1746E-01	0.1856E+00	0.3056E+00	0.4912E+00	0.4926E-02	0.9851E-03
190	47988	805387	0.1766E-01	0.1890E+00	0.3151E+00	0.5041E+00	0.4888E-02	0.9777E-03
190	47988	800387	0.1810E-01	0.1928E+00	0.3208E+00	0.5136E+00	0.4934E-02	0.9867E-03
190	47988	795387	0.1844E-01	0.1971E+00	0.3251E+00	0.5222E+00	0.5024E-02	0.1005E-02
190	47988	790387	0.1884E-01	0.2018E+00	0.3303E+00	0.5321E+00	0.5127E-02	0.1025E-02
190	47864	785502	0.1915E-01	0.2058E+00	0.3329E+00	0.5387E+00	0.5214E-02	0.1043E-02
190	46539	781629	0.1933E-01	0.2086E+00	0.3331E+00	0.5416E+00	0.5274E-02	0.1055E-02
162	49353	439160	0.2395E+00	0.1579E+01	0.1591E+01	0.3170E+01	0.1992E-01	0.1080E-01
162	48146	435275	0.2345E+00	0.1576E+01	0.1777E+01	0.3353E+01	0.2040E-01	0.1126E-01
162	47988	430387	0.2093E+00	0.1449E+01	0.2005E+01	0.3453E+01	0.2023E-01	0.1139E-01
46	49808	425182	0.2022E+00	0.2726E+01	0.2076E+01	0.4802E+01	0.2063E-01	0.1272E-01
162	47726	425409	0.1954E+00	0.1387E+01	0.2063E+01	0.3451E+01	0.2093E-01	0.1211E-01
65	49091	419267	0.1981E+00	0.2719E+01	0.1921E+01	0.4640E+01	0.2156E-01	0.1266E-01
85	46725	417934	0.2394E+00	0.3634E+01	0.1902E+01	0.5536E+01	0.2331E-01	0.1486E-01
162	47368	420980	0.1905E+00	0.1370E+01	0.1974E+01	0.3344E+01	0.2122E-01	0.1267E-01
65	48815	417836	0.2120E+00	0.2933E+01	0.1808E+01	0.4742E+01	0.2266E-01	0.1520E-01
85	46661	417879	0.2399E+00	0.3636E+01	0.1906E+01	0.5542E+01	0.2334E-01	0.1488E-01
123	47511	413408	0.2362E+00	0.2672E+01	0.1834E+01	0.4506E+01	0.2417E-01	0.1700E-01
123	47840	410197	0.2512E+00	0.1714E+01	0.1826E+01	0.3540E+01	0.2539E-01	0.1595E-01
123	47988	405388	0.2485E+00	0.1721E+01	0.1784E+01	0.3505E+01	0.2613E-01	0.1638E-01
123	49320	402034	0.2544E+00	0.2126E+01	0.1762E+01	0.3888E+01	0.2686E-01	0.1778E-01
123	49918	396260	0.2508E+00	0.2853E+01	0.1661E+01	0.4514E+01	0.2749E-01	0.1920E-01
156	47683	396545	0.2565E+00	0.2675E+01	0.1660E+01	0.4335E+01	0.2755E-01	0.1939E-01
169	48359	378712	0.2350E+00	0.1701E+01	0.1584E+01	0.3286E+01	0.2901E-01	0.1974E-01
169	47982	375478	0.2386E+00	0.1735E+01	0.1548E+01	0.3283E+01	0.2910E-01	0.1991E-01
28	45274	360316	0.1566E+00	0.2884E+01	0.1388E+01	0.4272E+01	0.3007E-01	0.2370E-01
190	51226	846610	0.1532E-01	0.1621E+00	0.2803E+00	0.4424E+00	0.4380E-02	0.8761E-03
190	52318	842887	0.1559E-01	0.1651E+00	0.2838E+00	0.4489E+00	0.4450E-02	0.8900E-03
190	52318	837887	0.1589E-01	0.1684E+00	0.2881E+00	0.4564E+00	0.4528E-02	0.9056E-03
190	52318	832887	0.1625E-01	0.1721E+00	0.2921E+00	0.4642E+00	0.4608E-02	0.9216E-03
190	52318	827887	0.1657E-01	0.1753E+00	0.2958E+00	0.4711E+00	0.4678E-02	0.9356E-03
190	52318	822887	0.1693E-01	0.1792E+00	0.3005E+00	0.4797E+00	0.4773E-02	0.9546E-03
190	52318	817887	0.1729E-01	0.1832E+00	0.3049E+00	0.4881E+00	0.4864E-02	0.9728E-03
190	52318	812887	0.1757E-01	0.1863E+00	0.3093E+00	0.4956E+00	0.4937E-02	0.9873E-03
190	52318	807887	0.1791E-01	0.1904E+00	0.3143E+00	0.5046E+00	0.5038E-02	0.1008E-02
190	52318	802887	0.1813E-01	0.1941E+00	0.3231E+00	0.5173E+00	0.5002E-02	0.1000E-02
190	52318	797887	0.1847E-01	0.1980E+00	0.3274E+00	0.5253E+00	0.5081E-02	0.1016E-02
190	52318	792887	0.1891E-01	0.2023E+00	0.3338E+00	0.5361E+00	0.5136E-02	0.1027E-02
190	51705	788468	0.1919E-01	0.2059E+00	0.3361E+00	0.5421E+00	0.5215E-02	0.1043E-02
162	53068	442005	0.2673E+00	0.1682E+01	0.1445E+01	0.3127E+01	0.1947E-01	0.1075E-01
162	52318	437887	0.2881E+00	0.1827E+01	0.1862E+01	0.3689E+01	0.2067E-01	0.1161E-01
162	52318	432887	0.2433E+00	0.1612E+01	0.2289E+01	0.3901E+01	0.2079E-01	0.1205E-01
46	52554	426737	0.2200E+00	0.4111E+01	0.2167E+01	0.6278E+01	0.2103E-01	0.1351E-01
47	54679	428048	0.2258E+00	0.1631E+01	0.2249E+01	0.3879E+01	0.2126E-01	0.1298E-01
162	52066	428656	0.2203E+00	0.1501E+01	0.2252E+01	0.3753E+01	0.2098E-01	0.1267E-01
46	51374	424331	0.2074E+00	0.3556E+01	0.2102E+01	0.5658E+01	0.2113E-01	0.1454E-01
65	52658	422258	0.2044E+00	0.1449E+01	0.2140E+01	0.3589E+01	0.2165E-01	0.1335E-01
162	49786	422909	0.1958E+00	0.1438E+01	0.2051E+01	0.3490E+01	0.2121E-01	0.1270E-01
65	52634	418750	0.2018E+00	0.1434E+01	0.2037E+01	0.3472E+01	0.2228E-01	0.1390E-01
123	51059	407374	0.2562E+00	0.3002E+01	0.1859E+01	0.4861E+01	0.2595E-01	0.1780E-01
123	52318	402887	0.2516E+00	0.1751E+01	0.1869E+01	0.3619E+01	0.2676E-01	0.1725E-01
123	52679	397983	0.2482E+00	0.1744E+01	0.1776E+01	0.3521E+01	0.2757E-01	0.1820E-01
123	54315	393461	0.2505E+00	0.4060E+01	0.1647E+01	0.5707E+01	0.2809E-01	0.2029E-01
169	53467	385546	0.2400E+00	0.3213E+01	0.1721E+01	0.4935E+01	0.2896E-01	0.2074E-01
169	53606	382504	0.2284E+00	0.1669E+01	0.1715E+01	0.3384E+01	0.2910E-01	0.2000E-01
169	52341	377863	0.2194E+00	0.1618E+01	0.1632E+01	0.3249E+01	0.2908E-01	0.1975E-01
169	51003	374883	0.2150E+00	0.3659E+01	0.1542E+01	0.5202E+01	0.2858E-01	0.2076E-01
190	55254	843713	0.1572E-01	0.1661E+00	0.2871E+00	0.4532E+00	0.4471E-02	0.8941E-03
190	56555	840267	0.1599E-01	0.1689E+00	0.2907E+00	0.4596E+00	0.4532E-02	0.9063E-03
190	56648	835387	0.1628E-01	0.1721E+00	0.2941E+00	0.4663E+00	0.4604E-02	0.9209E-03
190	56648	830387	0.1663E-01	0.1757E+00	0.2985E+00	0.4741E+00	0.4683E-02	0.9367E-03
190	56648	825387	0.1701E-01	0.1796E+00	0.3034E+00	0.4830E+00	0.4774E-02	0.9548E-03
190	56648	820387	0.1733E-01	0.1832E+00	0.3071E+00	0.4903E+00	0.4859E-02	0.9718E-03
190	56648	815387	0.1765E-01	0.1864E+00	0.3108E+00	0.4972E+00	0.4926E-02	0.9852E-03
190	56648	810387	0.1789E-01	0.1898E+00	0.3152E+00	0.5049E+00	0.5019E-02	0.1004E-02
190	56648	805387	0.1828E-01	0.1940E+00	0.3201E+00	0.5142E+00	0.5120E-02	0.1024E-02
190	56648	800387	0.1864E-01	0.1987E+00	0.3282E+00	0.5268E+00	0.5148E-02	0.1030E-02
190	56625	795417	0.1893E-01	0.2028E+00	0.3355E+00	0.5382E+00	0.5191E-02	0.1038E-02
190	55397	791491	0.1923E-01	0.2060E+00	0.3392E+00	0.5452E+00	0.5214E-02	0.1043E-02
162	56863	444977	0.2691E+00	0.1669E+01	0.1558E+01	0.3227E+01	0.1938E-01	0.1086E-01
162	55997	440192	0.3913E+00	0.2314E+01	0.1755E+01	0.4069E+01	0.2128E-01	0.1203E-01
162	56648	435386	0.2977E+00	0.1875E+01	0.2453E+01	0.4328E+01	0.2080E-01	0.1221E-01
46	56642	428230	0.2417E+00	0.4256E+01	0.2328E+01	0.6584E+01	0.2158E-01	0.1431E-01
47	57321	428995	0.2485E+00	0.5170E+01	0.2377E+01	0.7548E+01	0.2154E-01	0.1378E-01
162	56496	430888	0.2454E+00	0.1624E+01	0.2398E+01	0.4021E+01	0.2123E-01	0.1300E-01
46	55648	427423	0.2311E+00	0.4241E+01	0.2284E+01	0.6525E+01	0.2165E-01	0.1608E-01
65	56786	423861	0.2240E+00	0.1543E+01	0.2234E+01	0.3778E+01	0.2205E-01	0.1400E-01
65	56648	420387	0.2162E+00	0.1520E+01	0.2163E+01	0.3684E+01	0.2239E-01	0.1404E-01
65	57618	416540	0.2125E+00	0.2600E+01	0.2054E+01	0.4655E+01	0.2265E-01	0.1449E-01
65	59083	410747	0.2552E+00	0.4032E+01	0.1983E+01	0.6015E+01	0.2543E-01	0.1811E-01
123	56071	404117	0.2552E+00	0.4118E+01	0.1844E+01	0.5962E+01	0.2663E-01	0.1778E-01
123	56393	400383	0.2493E+00	0.1750E+01	0.1855E+01	0.3605E+01	0.2759E-01	0.1791E-01
123	56708	395801	0.2453E+00	0.1743E+01	0.1792E+01	0.3534E+01	0.2802E-01	0.1849E-01
123	54962	392252	0.2439E+00	0.4013E+01	0.1581E+01	0.5594E+01	0.2841E-01	0.2017E-01
179	58575	389601	0.2321E+00	0.3677E+01	0.1678E+01	0.5355E+01	0.2865E-01	0.2118E-01
169	56472	384645	0.2288E+00	0.1680E+01	0.1716E+01	0.3396E+01	0.2957E-01	0.2006E-01
169	56314	380874	0.2163E+00	0.2315E+01	0.1693E+01	0.4009E+01	0.2899E-01	0.2026E-01
161	57915	373180	0.1895E+00	0.3123E+01	0.1507E+01	0.4629E+01	0.2900E-01	0.2281E-01
169	55153	376872	0.2070E+00	0.2676E+01	0.1647E+01	0.4323E+01	0.2910E-01	0.2081E-01
190	59544	840535	0.1613E-01	0.1704E+00	0.2938E+00	0.4642E+00	0.4566E-02	0.9132E-03
190	60642	837506	0.1633E-01	0.1725E+00	0.2966E+00	0.4691E+00	0.4613E-02	0.9227E-03
