name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
190            17677  767887  0.5137E-04  0.1171E-01  0.1080E+00  0.1197E+00  0.7999E-03
190            17677  762887  0.5424E-04  0.1217E-01  0.1112E+00  0.1234E+00  0.8250E-03
190            17677  757887  0.5639E-04  0.1259E-01  0.1141E+00  0.1267E+00  0.8508E-03
190            17621  752950  0.5974E-04  0.1303E-01  0.1166E+00  0.1297E+00  0.8719E-03
190            16337  749049  0.5931E-04  0.1319E-01  0.1184E+00  0.1316E+00  0.8939E-03
191            17612  701776  0.1079E-03  0.1933E-01  0.1528E+00  0.1722E+00  0.1170E-02
191            17625  697887  0.1129E-03  0.2000E-01  0.1566E+00  0.1766E+00  0.1199E-02
191            17586  692888  0.1218E-03  0.2103E-01  0.1597E+00  0.1808E+00  0.1223E-02
191            17538  687890  0.1281E-03  0.2198E-01  0.1657E+00  0.1877E+00  0.1267E-02
191            17481  682893  0.1356E-03  0.2299E-01  0.1709E+00  0.1939E+00  0.1311E-02
191            17424  677894  0.1413E-03  0.2364E-01  0.1736E+00  0.1972E+00  0.1342E-02
191            17369  672897  0.1931E-03 -0.2144E+00  0.1788E+00 -0.3564E-01  0.1393E-02
191            17309  667900  0.2006E-03 -0.2130E+00  0.1869E+00 -0.2607E-01  0.1458E-02
191            17245  662902  0.2140E-03 -0.2178E+00  0.1922E+00 -0.2560E-01  0.1504E-02
191            17180  657902  0.2299E-03 -0.2216E+00  0.1966E+00 -0.2503E-01  0.1546E-02
191            17257  654361  0.2425E-03 -0.2227E+00  0.2005E+00 -0.2223E-01  0.1578E-02
162            19208  410811  0.1075E-01 -0.1554E+00  0.1081E+01  0.9260E+00  0.6116E-02
162            18195  407429  0.1136E-01 -0.1036E+00  0.1119E+01  0.1015E+01  0.6223E-02
162            17677  402887  0.1352E-01 -0.1576E-01  0.1376E+01  0.1360E+01  0.6476E-02
162            17675  397888  0.1642E-01  0.1418E+00  0.1399E+01  0.1541E+01  0.6550E-02
159            17107  392827  0.1739E-01  0.2917E+00  0.1584E+01  0.1875E+01  0.6165E-02
162            17677  395108  0.1732E-01  0.2051E+00  0.1589E+01  0.1794E+01  0.6308E-02
169            19331  392307  0.1801E-01  0.3504E+00  0.1742E+01  0.2092E+01  0.6244E-02
159            16397  388266  0.1801E-01  0.3577E+00  0.1613E+01  0.1971E+01  0.5845E-02
169            18544  387630  0.1911E-01  0.4328E+00  0.1781E+01  0.2214E+01  0.5880E-02
159            15584  383578  0.1862E-01  0.4890E+00  0.1695E+01  0.2184E+01  0.5481E-02
169            17869  382823  0.2005E-01  0.5528E+00  0.1891E+01  0.2444E+01  0.5543E-02
169            17475  379724  0.1834E-01  0.1385E+01  0.1822E+01  0.3207E+01  0.5333E-02
188            15028  377977  0.1706E-01  0.2303E+01  0.1592E+01  0.3895E+01  0.4962E-02
190            22365  834942  0.2939E-04  0.7993E-02  0.7735E-01  0.8534E-01  0.5588E-03
190            22007  830387  0.3061E-04  0.8235E-02  0.7915E-01  0.8739E-01  0.5740E-03
190            22007  825387  0.3260E-04  0.8467E-02  0.8123E-01  0.8970E-01  0.5875E-03
190            22007  820387  0.3306E-04  0.8590E-02  0.8252E-01  0.9111E-01  0.5919E-03
190            22007  815387  0.3384E-04  0.8849E-02  0.8472E-01  0.9357E-01  0.6107E-03
190            22007  810387  0.3487E-04  0.9103E-02  0.8701E-01  0.9612E-01  0.6290E-03
190            22007  805387  0.3505E-04  0.9311E-02  0.8895E-01  0.9826E-01  0.6465E-03
190            22007  800387  0.3562E-04  0.9606E-02  0.9190E-01  0.1015E+00  0.6684E-03
190            22007  795387  0.3813E-04  0.9969E-02  0.9435E-01  0.1043E+00  0.6863E-03
190            22007  790387  0.4204E-04  0.1018E-01  0.9808E-01  0.1083E+00  0.7137E-03
190            22007  785387  0.4384E-04  0.1040E-01  0.9913E-01  0.1095E+00  0.7262E-03
190            22007  780387  0.4622E-04  0.1080E-01  0.1016E+00  0.1124E+00  0.7470E-03
190            22007  775387  0.4746E-04  0.1112E-01  0.1042E+00  0.1153E+00  0.7691E-03
190            22007  770387  0.4991E-04  0.1160E-01  0.1078E+00  0.1194E+00  0.7967E-03
190            22007  765387  0.5421E-04  0.1211E-01  0.1109E+00  0.1230E+00  0.8187E-03
190            22007  760387  0.5560E-04  0.1248E-01  0.1136E+00  0.1261E+00  0.8441E-03
190            21473  755873  0.5992E-04  0.1296E-01  0.1161E+00  0.1291E+00  0.8615E-03
190            20530  752740  0.6204E-04  0.1323E-01  0.1176E+00  0.1308E+00  0.8752E-03
191            19809  700455  0.1107E-03  0.1971E-01  0.1548E+00  0.1746E+00  0.1184E-02
191            19696  695445  0.1202E-03  0.2071E-01  0.1594E+00  0.1801E+00  0.1215E-02
191            19583  690434  0.1283E-03  0.2150E-01  0.1634E+00  0.1849E+00  0.1243E-02
191            19470  685422  0.1343E-03  0.2272E-01  0.1692E+00  0.1919E+00  0.1292E-02
191            19357  680408  0.1409E-03  0.2366E-01  0.1744E+00  0.1980E+00  0.1337E-02
191            19271  675398  0.1459E-03  0.2457E-01  0.1802E+00  0.2047E+00  0.1389E-02
191            19186  670392  0.1964E-03 -0.2190E+00  0.1864E+00 -0.3263E-01  0.1449E-02
162            23263  414250  0.1035E-01 -0.1740E+00  0.1202E+01  0.1028E+01  0.6772E-02
162            22028  410359  0.1105E-01 -0.1047E+00  0.1193E+01  0.1088E+01  0.6573E-02
162            22007  405387  0.1378E-01  0.7535E-02  0.1524E+01  0.1531E+01  0.6312E-02
105            24197  399263  0.1426E-01  0.2201E+01  0.1820E+01  0.4021E+01  0.6088E-02
162            21932  400503  0.1696E-01  0.1589E+00  0.1616E+01  0.1775E+01  0.6378E-02
159            19436  394843  0.1482E-01  0.1050E+01  0.1659E+01  0.2708E+01  0.6467E-02
162            20554  397117  0.1706E-01  0.3069E+00  0.1584E+01  0.1891E+01  0.6194E-02
169            20291  393622  0.1557E-01  0.1060E+01  0.1767E+01  0.2827E+01  0.6430E-02
169            21713  390085  0.1952E-01  0.4573E+00  0.1982E+01  0.2439E+01  0.6260E-02
169            22007  385387  0.2163E-01  0.5686E+00  0.2135E+01  0.2703E+01  0.5799E-02
169            21503  381457  0.2287E-01  0.6801E+00  0.2283E+01  0.2964E+01  0.5549E-02
66             23239  372035  0.2700E-01  0.6190E+01  0.2355E+01  0.8545E+01  0.4396E-02
190            27713  840657  0.2777E-04  0.7803E-02  0.7610E-01  0.8390E-01  0.5474E-03
190            26530  837631  0.2675E-04  0.7805E-02  0.7695E-01  0.8475E-01  0.5577E-03
190            26337  832887  0.2957E-04  0.8124E-02  0.7875E-01  0.8687E-01  0.5694E-03
190            26337  827887  0.3077E-04  0.8399E-02  0.8099E-01  0.8939E-01  0.5874E-03
190            26337  822887  0.3194E-04  0.8647E-02  0.8308E-01  0.9173E-01  0.6041E-03
190            26337  817887  0.3148E-04  0.8685E-02  0.8444E-01  0.9313E-01  0.6096E-03
190            26337  812887  0.3233E-04  0.8953E-02  0.8686E-01  0.9581E-01  0.6295E-03
190            26337  807887  0.3535E-04  0.9299E-02  0.8892E-01  0.9822E-01  0.6431E-03
190            26337  802887  0.3540E-04  0.9552E-02  0.9161E-01  0.1012E+00  0.6630E-03
190            26337  797887  0.3718E-04  0.9867E-02  0.9390E-01  0.1038E+00  0.6820E-03
190            26337  792887  0.4044E-04  0.1023E-01  0.9583E-01  0.1061E+00  0.6960E-03
190            26337  787887  0.4362E-04  0.1066E-01  0.9836E-01  0.1090E+00  0.7137E-03
190            26337  782887  0.4657E-04  0.1080E-01  0.1022E+00  0.1130E+00  0.7429E-03
190            26337  777887  0.4917E-04  0.1120E-01  0.1051E+00  0.1163E+00  0.7644E-03
190            26337  772887  0.4925E-04  0.1158E-01  0.1087E+00  0.1203E+00  0.7962E-03
190            26337  767887  0.5409E-04  0.1212E-01  0.1111E+00  0.1233E+00  0.8142E-03
190            26335  762890  0.5641E-04  0.1257E-01  0.1143E+00  0.1269E+00  0.8412E-03
190            25205  758919  0.5766E-04  0.1291E-01  0.1169E+00  0.1298E+00  0.8644E-03
162            26979  417269  0.1044E-01 -0.1976E+00  0.1394E+01  0.1197E+01  0.7279E-02
162            26337  412887  0.1117E-01 -0.9223E-01  0.1359E+01  0.1267E+01  0.6911E-02
162            26337  407887  0.1367E-01  0.1080E-01  0.1705E+01  0.1716E+01  0.6779E-02
105            27504  400902  0.1388E-01  0.3629E+01  0.2037E+01  0.5666E+01  0.6689E-02
162            26268  403006  0.1724E-01  0.1545E+00  0.1823E+01  0.1978E+01  0.6424E-02
105            25702  399767  0.1394E-01  0.3508E+01  0.1929E+01  0.5436E+01  0.6265E-02
162            25090  400050  0.1657E-01  0.4737E+00  0.1851E+01  0.2325E+01  0.6075E-02
169            25331  386908  0.2267E-01  0.6287E+00  0.2449E+01  0.3077E+01  0.6153E-02
169            26403  383195  0.2610E-01  0.7759E+00  0.2820E+01  0.3596E+01  0.6012E-02
66             24359  372144  0.2548E-01  0.3279E+01  0.2482E+01  0.5761E+01  0.4468E-02
190            31961  843490  0.2781E-04  0.7697E-02  0.7523E-01  0.8293E-01  0.5395E-03
190            30742  840276  0.2805E-04  0.7830E-02  0.7643E-01  0.8426E-01  0.5494E-03
190            30667  835387  0.2842E-04  0.8083E-02  0.7901E-01  0.8709E-01  0.5682E-03
190            30667  830387  0.3043E-04  0.8405E-02  0.8128E-01  0.8969E-01  0.5855E-03
190            30667  825387  0.3188E-04  0.8666E-02  0.8331E-01  0.9198E-01  0.6011E-03
190            30667  820387  0.3195E-04  0.8816E-02  0.8495E-01  0.9377E-01  0.6091E-03
190            30667  815387  0.3333E-04  0.9021E-02  0.8708E-01  0.9610E-01  0.6248E-03
