name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.
75	156323	553219	0.1253E-03	0.1286E-01	0.5925E-02	0.1878E-01	0.2387E-04
74	155105	548138	0.1190E-03	0.8006E-02	0.5648E-02	0.1365E-01	0.2412E-04
74	154899	541356	0.1160E-03	0.6998E-02	0.5402E-02	0.1240E-01	0.2221E-04
127	158238	544000	0.1218E-03	0.1231E-01	0.5778E-02	0.1809E-01	0.2404E-04
74	156237	537878	0.1131E-03	0.5375E-02	0.5266E-02	0.1064E-01	0.2453E-04
74	156241	532887	0.1094E-03	0.4603E-02	0.5062E-02	0.9666E-02	0.2514E-04
74	156241	527887	0.1021E-03	0.4309E-02	0.5108E-02	0.9417E-02	0.2547E-04
74	156241	522887	0.9832E-04	0.4208E-02	0.5196E-02	0.9403E-02	0.2410E-04
74	156963	518451	0.9481E-04	0.4162E-02	0.5300E-02	0.9462E-02	0.2308E-04
108	155140	517073	0.9045E-04	0.4199E-02	0.5130E-02	0.9329E-02	0.2237E-04
74	158249	514252	0.8777E-04	0.4378E-02	0.5245E-02	0.9623E-02	0.2428E-04
108	156182	512848	0.8710E-04	0.4056E-02	0.5148E-02	0.9205E-02	0.2224E-04
74	158529	507093	0.8255E-04	0.4531E-02	0.5532E-02	0.1006E-01	0.2423E-04
108	156165	507916	0.8350E-04	0.3954E-02	0.5410E-02	0.9364E-02	0.2311E-04
108	155850	503148	0.7494E-04	0.3801E-02	0.5218E-02	0.9019E-02	0.2435E-04
124	155873	500451	0.7136E-04	0.4889E-02	0.5218E-02	0.1011E-01	0.2360E-04
108	155069	500317	0.7011E-04	0.4808E-02	0.5160E-02	0.9968E-02	0.2364E-04
124	155428	497778	0.6583E-04	0.6796E-02	0.5140E-02	0.1194E-01	0.2367E-04
124	154931	493966	0.6315E-04	0.7302E-02	0.4820E-02	0.1212E-01	0.2294E-04
6	157379	472392	0.5784E-04	0.4082E-02	0.4540E-02	0.8622E-02	0.2339E-04
84	156389	444613	0.4962E-04	0.4528E-02	0.3672E-02	0.8201E-02	0.1579E-04
195	156055	442717	0.4631E-04	0.4262E-02	0.3576E-02	0.7838E-02	0.1628E-04
196	157905	444202	0.4985E-04	0.4817E-02	0.3702E-02	0.8518E-02	0.1591E-04
195	157810	431444	0.3948E-04	0.4046E-02	0.3272E-02	0.7318E-02	0.1706E-04
195	155939	427935	0.4042E-04	0.4263E-02	0.3220E-02	0.7484E-02	0.1523E-04
196	155793	428246	0.3885E-04	0.5558E-02	0.3213E-02	0.8771E-02	0.1559E-04
195	154495	424793	0.3764E-04	0.3733E-02	0.3123E-02	0.6856E-02	0.1613E-04
93	157169	376662	0.2252E-04	0.3078E-02	0.2329E-02	0.5407E-02	0.1218E-04
93	157201	373026	0.1981E-04	0.3337E-02	0.2210E-02	0.5547E-02	0.1176E-04
93	156521	365843	0.1923E-04	0.3360E-02	0.2129E-02	0.5489E-02	0.1134E-04
93	156781	364653	0.1852E-04	0.3346E-02	0.2088E-02	0.5434E-02	0.1123E-04
119	160935	614012	0.1067E-03	-0.5344E-02	0.6394E-02	0.1050E-02	0.3082E-04
119	160571	610387	0.1126E-03	-0.3823E-02	0.6565E-02	0.2742E-02	0.2972E-04
50	161280	605911	0.1069E-03	0.1390E-01	0.6930E-02	0.2083E-01	0.2939E-04
119	160078	606663	0.1171E-03	-0.2609E-02	0.6631E-02	0.4022E-02	0.2846E-04
202	160827	604370	0.1071E-03	0.1491E-01	0.6943E-02	0.2185E-01	0.2963E-04
202	160571	600387	0.1291E-03	-0.6299E-03	0.6883E-02	0.6253E-02	0.2826E-04
202	160571	595387	0.1412E-03	0.1192E-02	0.6886E-02	0.8078E-02	0.2626E-04
202	160571	590387	0.1427E-03	0.3163E-02	0.6887E-02	0.1005E-01	0.2456E-04
202	160459	585541	0.1409E-03	0.5410E-02	0.6740E-02	0.1215E-01	0.2328E-04
202	158936	581660	0.1429E-03	0.7738E-02	0.6799E-02	0.1454E-01	0.2352E-04
127	162660	555197	0.1375E-03	0.1632E-01	0.6237E-02	0.2256E-01	0.2645E-04
127	161534	548848	0.1309E-03	0.1287E-01	0.6158E-02	0.1903E-01	0.2622E-04
127	160664	545945	0.1278E-03	0.1519E-01	0.5942E-02	0.2113E-01	0.2525E-04
74	160316	539349	0.1213E-03	0.7255E-02	0.5668E-02	0.1292E-01	0.2522E-04
74	160571	535387	0.1183E-03	0.5634E-02	0.5413E-02	0.1105E-01	0.2577E-04
74	160571	530387	0.1114E-03	0.4941E-02	0.5460E-02	0.1040E-01	0.2631E-04
74	160571	525387	0.1064E-03	0.4652E-02	0.5539E-02	0.1019E-01	0.2448E-04
74	160571	520387	0.9987E-04	0.4512E-02	0.5578E-02	0.1009E-01	0.2453E-04
74	160571	515387	0.9141E-04	0.4370E-02	0.5488E-02	0.9858E-02	0.2479E-04
74	161294	510462	0.8854E-04	0.4451E-02	0.5800E-02	0.1025E-01	0.2577E-04
108	159119	510236	0.8692E-04	0.4228E-02	0.5591E-02	0.9818E-02	0.2484E-04
74	159768	506987	0.7980E-04	0.1086E-01	0.5587E-02	0.1644E-01	0.2507E-04
6	161055	473827	0.6024E-04	0.4367E-02	0.4726E-02	0.9093E-02	0.2354E-04
158	162037	475155	0.5882E-04	0.6251E-02	0.4832E-02	0.1108E-01	0.2425E-04
6	159657	472417	0.5976E-04	0.4082E-02	0.4628E-02	0.8711E-02	0.2246E-04
84	158063	445248	0.4767E-04	0.5882E-02	0.3688E-02	0.9569E-02	0.1688E-04
195	160527	444268	0.4840E-04	0.4307E-02	0.3720E-02	0.8027E-02	0.1667E-04
196	159293	444537	0.4925E-04	0.3835E-02	0.3692E-02	0.7527E-02	0.1614E-04
195	161103	433764	0.4014E-04	0.4815E-02	0.3376E-02	0.8191E-02	0.1741E-04
195	159075	431845	0.3925E-04	0.4573E-02	0.3298E-02	0.7872E-02	0.1701E-04
93	161658	377964	0.2287E-04	0.4020E-02	0.2401E-02	0.6420E-02	0.1153E-04
93	162441	375146	0.2186E-04	0.4475E-02	0.2366E-02	0.6841E-02	0.1110E-04
93	159615	369949	0.2103E-04	0.3635E-02	0.2236E-02	0.5871E-02	0.1101E-04
94	162382	370662	0.2060E-04	0.3340E-02	0.2271E-02	0.5611E-02	0.1154E-04
93	158565	366197	0.1960E-04	0.2532E-02	0.2138E-02	0.4670E-02	0.1097E-04
119	165309	615599	0.1135E-03	-0.4748E-02	0.6751E-02	0.2003E-02	0.3165E-04
119	164901	612887	0.1175E-03	-0.4019E-02	0.6812E-02	0.2793E-02	0.2918E-04
50	164035	606520	0.1200E-03	0.4130E-02	0.7143E-02	0.1127E-01	0.2831E-04
119	164928	608428	0.1257E-03	-0.2725E-02	0.7176E-02	0.4452E-02	0.3020E-04
202	165236	605930	0.1243E-03	0.2957E-02	0.7229E-02	0.1019E-01	0.2881E-04
202	164901	602887	0.1334E-03	-0.2339E-03	0.7234E-02	0.7000E-02	0.2968E-04
202	164901	597887	0.1471E-03	0.1821E-02	0.7266E-02	0.9087E-02	0.2657E-04
202	164901	592887	0.1523E-03	0.4059E-02	0.7494E-02	0.1155E-01	0.2446E-04
202	164425	588240	0.1503E-03	0.6118E-02	0.7134E-02	0.1325E-01	0.2333E-04
202	163498	585188	0.1468E-03	0.1083E-01	0.6937E-02	0.1776E-01	0.2401E-04
127	164385	556693	0.1450E-03	0.1538E-01	0.6456E-02	0.2184E-01	0.2623E-04
127	164574	552363	0.1421E-03	0.1483E-01	0.6269E-02	0.2110E-01	0.2746E-04
127	164015	549222	0.1382E-03	0.1121E-01	0.6431E-02	0.1764E-01	0.2700E-04
74	164762	537302	0.1289E-03	0.7503E-02	0.5863E-02	0.1337E-01	0.2646E-04
74	164901	532887	0.1208E-03	0.5958E-02	0.5867E-02	0.1182E-01	0.2731E-04
74	164901	527887	0.1160E-03	0.5535E-02	0.5928E-02	0.1146E-01	0.2456E-04
74	164901	522887	0.1083E-03	0.5200E-02	0.5934E-02	0.1113E-01	0.2465E-04
74	164901	517887	0.1043E-03	0.4888E-02	0.6218E-02	0.1111E-01	0.2561E-04
74	164832	512988	0.9588E-04	0.5011E-02	0.6114E-02	0.1113E-01	0.2600E-04
74	163247	508981	0.8429E-04	0.8660E-02	0.5931E-02	0.1459E-01	0.2594E-04
158	166452	485843	0.6803E-04	0.5478E-02	0.6312E-02	0.1179E-01	0.2490E-04
158	166457	483233	0.6667E-04	0.4401E-02	0.5861E-02	0.1026E-01	0.2501E-04
158	165236	477608	0.6276E-04	0.7326E-02	0.5097E-02	0.1242E-01	0.2412E-04
6	163548	474541	0.6375E-04	0.4553E-02	0.4873E-02	0.9425E-02	0.2265E-04
158	164071	475253	0.6125E-04	0.6016E-02	0.4951E-02	0.1097E-01	0.2345E-04
195	164309	442507	0.4614E-04	0.6800E-02	0.3757E-02	0.1056E-01	0.1717E-04
195	164947	434132	0.4221E-04	0.5408E-02	0.3502E-02	0.8909E-02	0.1648E-04
93	164282	377323	0.2214E-04	0.4183E-02	0.2418E-02	0.6601E-02	0.1169E-04
94	164376	375481	0.2188E-04	0.4364E-02	0.2395E-02	0.6759E-02	0.1157E-04
93	164509	374561	0.2175E-04	0.4207E-02	0.2382E-02	0.6589E-02	0.1163E-04
94	164072	372819	0.2097E-04	0.5044E-02	0.2345E-02	0.7388E-02	0.1109E-04
93	166559	369172	0.2202E-04	0.2273E-02	0.2305E-02	0.4578E-02	0.1083E-04
94	164525	368398	0.2171E-04	0.2184E-02	0.2270E-02	0.4454E-02	0.1072E-04
119	169255	614676	0.1216E-03	-0.3366E-02	0.7224E-02	0.3858E-02	0.3128E-04
42	170684	607942	0.1221E-03	0.1532E-01	0.7967E-02	0.2329E-01	0.2988E-04
119	169231	610387	0.1284E-03	-0.1604E-02	0.7515E-02	0.5911E-02	0.3110E-04
42	170553	606824	0.1179E-03	0.2822E-01	0.7907E-02	0.3613E-01	0.2960E-04
119	168632	607543	0.1334E-03	-0.1137E-02	0.7578E-02	0.6442E-02	0.2932E-04
202	168964	605026	0.1395E-03	0.1883E-03	0.7747E-02	0.7935E-02	0.2897E-04
202	169231	600387	0.1496E-03	0.2438E-02	0.7845E-02	0.1028E-01	0.2772E-04
202	169231	595387	0.1569E-03	0.4336E-02	0.8003E-02	0.1234E-01	0.2569E-04
202	168589	591521	0.1581E-03	0.5831E-02	0.7907E-02	0.1374E-01	0.2380E-04
126	170568	553073	0.1525E-03	0.3385E-01	0.6933E-02	0.4078E-01	0.2834E-04
126	170879	551970	0.1598E-03	0.1744E-01	0.6946E-02	0.2439E-01	0.2795E-04
127	166814	550624	0.1478E-03	0.1398E-01	0.6511E-02	0.2049E-01	0.2607E-04
74	169774	539322	0.1387E-03	0.9502E-02	0.6061E-02	0.1556E-01	0.2794E-04
74	169150	535438	0.1316E-03	0.8107E-02	0.6327E-02	0.1443E-01	0.2780E-04
74	168173	530602	0.1241E-03	0.7109E-02	0.6315E-02	0.1342E-01	0.2486E-04
74	167980	525399	0.1163E-03	0.6115E-02	0.6259E-02	0.1237E-01	0.2452E-04
74	168005	520354	0.1094E-03	0.6731E-02	0.6622E-02	0.1335E-01	0.2645E-04
74	169231	515387	0.1020E-03	0.5669E-02	0.6542E-02	0.1221E-01	0.2728E-04
74	168533	512591	0.9269E-04	0.8888E-02	0.6448E-02	0.1534E-01	0.2757E-04
158	168768	484996	0.7013E-04	0.4469E-02	0.6431E-02	0.1090E-01	0.2404E-04
158	167584	481951	0.6380E-04	0.8615E-02	0.5797E-02	0.1441E-01	0.2457E-04
194	171554	480025	0.6758E-04	0.1444E-01	0.5987E-02	0.2043E-01	0.2256E-04
194	170860	476112	0.6525E-04	0.1264E-01	0.5773E-02	0.1841E-01	0.2165E-04
194	171367	470724	0.6487E-04	0.1236E-01	0.5115E-02	0.1748E-01	0.2141E-04
194	171767	455371	0.5541E-04	0.8922E-02	0.4441E-02	0.1336E-01	0.1865E-04
15	168590	446855	0.4949E-04	0.5342E-02	0.3977E-02	0.9320E-02	0.1782E-04
195	168937	439929	0.4382E-04	0.4526E-02	0.3729E-02	0.8256E-02	0.1839E-04
196	170543	439854	0.4554E-04	0.4657E-02	0.3833E-02	0.8489E-02	0.1816E-04
195	169199	434851	0.4133E-04	0.6199E-02	0.3616E-02	0.9815E-02	0.1819E-04
145	170040	379781	0.2496E-04	0.2363E-02	0.2599E-02	0.4962E-02	0.1138E-04
146	170989	378939	0.2504E-04	0.2498E-02	0.2598E-02	0.5096E-02	0.1119E-04
145	170093	377657	0.2350E-04	0.3152E-02	0.2533E-02	0.5685E-02	0.1118E-04
146	170904	377271	0.2299E-04	0.3100E-02	0.2517E-02	0.5617E-02	0.1139E-04
93	167192	369822	0.2143E-04	0.3450E-02	0.2324E-02	0.5774E-02	0.1088E-04
165	171210	364704	0.2024E-04	0.3870E-02	0.2215E-02	0.6084E-02	0.9365E-05
165	170908	360596	0.1981E-04	0.2678E-02	0.2159E-02	0.4837E-02	0.9668E-05
166	169042	359796	0.1983E-04	0.2575E-02	0.2152E-02	0.4726E-02	0.1003E-04
167	171304	360105	0.1892E-04	0.3201E-02	0.2147E-02	0.5348E-02	0.9819E-05
119	173584	615838	0.1315E-03	-0.2742E-02	0.7799E-02	0.5058E-02	0.3318E-04
119	173561	612887	0.1343E-03	-0.8179E-03	0.7771E-02	0.6953E-02	0.3002E-04
42	173307	607702	0.1303E-03	0.1633E-01	0.8273E-02	0.2460E-01	0.2917E-04
119	173670	609275	0.1416E-03	0.2682E-02	0.8093E-02	0.1078E-01	0.3036E-04
202	173556	602547	0.1539E-03	0.3644E-02	0.8372E-02	0.1202E-01	0.2907E-04
202	173561	597887	0.1628E-03	0.5044E-02	0.8531E-02	0.1357E-01	0.2573E-04
202	173323	593676	0.1646E-03	0.7127E-02	0.8579E-02	0.1571E-01	0.2493E-04
172	174471	557098	0.1617E-03	0.1646E-01	0.7618E-02	0.2408E-01	0.2704E-04
126	171113	552562	0.1622E-03	0.1472E-01	0.6957E-02	0.2168E-01	0.2796E-04
172	175040	555222	0.1632E-03	0.1720E-01	0.7577E-02	0.2478E-01	0.2815E-04
74	172494	540889	0.1478E-03	0.1108E-01	0.6361E-02	0.1744E-01	0.2859E-04
74	172515	538364	0.1422E-03	0.9726E-02	0.6467E-02	0.1619E-01	0.2896E-04
74	171687	516230	0.1026E-03	0.1054E-01	0.6861E-02	0.1740E-01	0.2673E-04
74	171918	514144	0.1034E-03	0.6090E-02	0.6737E-02	0.1283E-01	0.2674E-04
83	174385	512990	0.1020E-03	0.6407E-02	0.6928E-02	0.1334E-01	0.2746E-04
158	174873	490542	0.7681E-04	0.1021E-01	0.6886E-02	0.1709E-01	0.2734E-04
158	173541	488307	0.7566E-04	0.4741E-02	0.6640E-02	0.1138E-01	0.2667E-04
194	174217	482126	0.6946E-04	0.1300E-01	0.6613E-02	0.1962E-01	0.2324E-04
194	173785	477750	0.6691E-04	0.1517E-01	0.6031E-02	0.2120E-01	0.2174E-04
194	173543	472989	0.6287E-04	0.1406E-01	0.5734E-02	0.1979E-01	0.2086E-04
194	174346	468997	0.6443E-04	0.1256E-01	0.5176E-02	0.1774E-01	0.2169E-04
194	174153	456708	0.5518E-04	0.7445E-02	0.4533E-02	0.1198E-01	0.2027E-04
194	174344	453315	0.5376E-04	0.8674E-02	0.4457E-02	0.1313E-01	0.1931E-04
194	175494	447950	0.4711E-04	0.9282E-02	0.4209E-02	0.1349E-01	0.1980E-04
194	175810	442057	0.4657E-04	0.7281E-02	0.4043E-02	0.1132E-01	0.1826E-04
195	174319	441083	0.4613E-04	0.6436E-02	0.3970E-02	0.1041E-01	0.1804E-04
195	172846	439474	0.4705E-04	0.4432E-02	0.3909E-02	0.8341E-02	0.1739E-04
196	171798	439710	0.4486E-04	0.5080E-02	0.3867E-02	0.8947E-02	0.1816E-04
195	173444	434251	0.4387E-04	0.3678E-02	0.3791E-02	0.7469E-02	0.1668E-04
196	175886	433673	0.4348E-04	0.4627E-02	0.3822E-02	0.8449E-02	0.1683E-04
145	172149	380999	0.2511E-04	0.3862E-02	0.2662E-02	0.6523E-02	0.1101E-04
145	173329	378010	0.2374E-04	0.3641E-02	0.2578E-02	0.6219E-02	0.1080E-04
146	172273	378433	0.2438E-04	0.2626E-02	0.2565E-02	0.5191E-02	0.1122E-04
165	172910	367244	0.1983E-04	0.4140E-02	0.2297E-02	0.6437E-02	0.1048E-04
166	174739	367815	0.2004E-04	0.4169E-02	0.2302E-02	0.6471E-02	0.1025E-04
167	173811	366525	0.2020E-04	0.3691E-02	0.2287E-02	0.5978E-02	0.1033E-04
165	172370	363263	0.1989E-04	0.4018E-02	0.2219E-02	0.6237E-02	0.9359E-05
167	172259	360776	0.1980E-04	0.3322E-02	0.2175E-02	0.5497E-02	0.9392E-05
165	171913	358632	0.1821E-04	0.4063E-02	0.2126E-02	0.6189E-02	0.9570E-05
167	172114	359877	0.1918E-04	0.3354E-02	0.2148E-02	0.5503E-02	0.9499E-05
64	175820	321998	0.1189E-04	0.2658E-02	0.1564E-02	0.4222E-02	0.7680E-05
141	174492	315536	0.1122E-04	0.1899E-02	0.1490E-02	0.3389E-02	0.7622E-05
140	175085	314470	0.1078E-04	0.1924E-02	0.1477E-02	0.3402E-02	0.7840E-05
141	174278	314832	0.1085E-04	0.2097E-02	0.1471E-02	0.3569E-02	0.7555E-05
206	176088	308271	0.1022E-04	0.1918E-02	0.1407E-02	0.3325E-02	0.7882E-05
119	177864	614675	0.1387E-03	-0.7672E-03	0.8145E-02	0.7378E-02	0.3200E-04
42	177899	608003	0.1496E-03	0.5103E-02	0.8847E-02	0.1395E-01	0.2920E-04
119	177891	610465	0.1501E-03	0.1825E-02	0.8585E-02	0.1041E-01	0.3001E-04
42	177915	607369	0.1333E-03	0.2147E-01	0.8909E-02	0.3038E-01	0.2835E-04
202	178164	604565	0.1576E-03	0.4806E-02	0.9001E-02	0.1381E-01	0.2872E-04
202	177891	600387	0.1662E-03	0.5636E-02	0.9145E-02	0.1478E-01	0.2662E-04
202	177899	595461	0.1683E-03	0.9340E-02	0.9287E-02	0.1863E-01	0.2439E-04
202	179256	592817	0.1798E-03	0.1977E-01	0.9657E-02	0.2943E-01	0.2405E-04
142	178914	560027	0.1722E-03	0.1665E-01	0.8345E-02	0.2500E-01	0.2707E-04
142	178689	557167	0.1728E-03	0.1727E-01	0.8239E-02	0.2551E-01	0.2702E-04
172	175835	555593	0.1667E-03	0.1752E-01	0.7732E-02	0.2525E-01	0.2783E-04
83	177701	513456	0.1076E-03	0.6798E-02	0.7286E-02	0.1408E-01	0.2770E-04
83	177849	511759	0.1030E-03	0.8289E-02	0.7158E-02	0.1545E-01	0.2745E-04
158	177493	490533	0.8007E-04	0.5199E-02	0.7001E-02	0.1220E-01	0.2738E-04
194	178555	484289	0.7586E-04	0.1379E-01	0.6813E-02	0.2060E-01	0.2387E-04
194	177718	480552	0.6826E-04	0.1897E-01	0.6715E-02	0.2568E-01	0.2235E-04
194	177871	475314	0.6782E-04	0.7246E-02	0.6036E-02	0.1328E-01	0.2224E-04
194	177845	470217	0.6220E-04	0.1085E-01	0.5749E-02	0.1660E-01	0.2133E-04
194	178562	465427	0.5983E-04	0.1133E-01	0.5102E-02	0.1644E-01	0.2255E-04
194	179121	462474	0.5995E-04	0.9758E-02	0.5020E-02	0.1478E-01	0.2150E-04
194	177947	454955	0.5392E-04	0.1129E-01	0.4683E-02	0.1597E-01	0.2023E-04
194	177953	450402	0.5275E-04	0.4920E-02	0.4471E-02	0.9391E-02	0.1952E-04
194	177826	445740	0.4797E-04	0.1038E-01	0.4270E-02	0.1465E-01	0.1863E-04
194	176777	442406	0.4463E-04	0.8322E-02	0.4108E-02	0.1243E-01	0.1861E-04
195	177661	441527	0.4808E-04	0.4052E-02	0.4144E-02	0.8196E-02	0.1748E-04
195	177394	433609	0.4423E-04	0.4053E-02	0.3890E-02	0.7943E-02	0.1674E-04
196	177110	433407	0.4390E-04	0.4030E-02	0.3870E-02	0.7900E-02	0.1679E-04
195	178300	432694	0.4401E-04	0.4381E-02	0.3911E-02	0.8292E-02	0.1656E-04
196	179050	432659	0.4289E-04	0.5471E-02	0.3915E-02	0.9387E-02	0.1680E-04
166	176365	369145	0.2175E-04	0.3671E-02	0.2379E-02	0.6050E-02	0.1023E-04
166	176496	367877	0.2229E-04	0.2494E-02	0.2337E-02	0.4831E-02	0.9922E-05
64	179013	330428	0.1332E-04	0.2038E-02	0.1680E-02	0.3718E-02	0.8249E-05
26	180056	324542	0.1262E-04	0.2465E-02	0.1596E-02	0.4060E-02	0.8140E-05
64	178114	325139	0.1189E-04	0.2270E-02	0.1591E-02	0.3861E-02	0.8218E-05
62	180547	320723	0.1165E-04	0.2310E-02	0.1531E-02	0.3841E-02	0.8206E-05
64	176135	320862	0.1147E-04	0.2058E-02	0.1530E-02	0.3588E-02	0.7866E-05
136	180309	315106	0.1076E-04	0.1941E-02	0.1448E-02	0.3390E-02	0.7965E-05
137	180551	315701	0.1094E-04	0.1972E-02	0.1466E-02	0.3438E-02	0.8041E-05
140	175987	315049	0.1117E-04	0.1925E-02	0.1493E-02	0.3418E-02	0.7687E-05
141	175972	316183	0.1105E-04	0.2024E-02	0.1487E-02	0.3511E-02	0.7591E-05
206	176771	313087	0.1076E-04	0.2363E-02	0.1448E-02	0.3812E-02	0.7795E-05
136	179958	311003	0.1110E-04	0.1660E-02	0.1435E-02	0.3096E-02	0.7601E-05
206	176822	310888	0.1032E-04	0.2292E-02	0.1426E-02	0.3718E-02	0.7898E-05
119	182198	615696	0.1264E-03	-0.1406E-03	0.9067E-02	0.8926E-02	0.2749E-04
119	182222	612887	0.1311E-03	0.1475E-02	0.9084E-02	0.1056E-01	0.2386E-04
42	182407	607899	0.1253E-03	0.2166E-01	0.9715E-02	0.3138E-01	0.2297E-04
119	182084	609281	0.1356E-03	0.3170E-02	0.9469E-02	0.1264E-01	0.2307E-04
202	182567	605836	0.1360E-03	0.8018E-02	0.9888E-02	0.1791E-01	0.2307E-04
202	182222	602886	0.1439E-03	0.5614E-02	0.9878E-02	0.1549E-01	0.2243E-04
202	182147	598003	0.1502E-03	0.8375E-02	0.9880E-02	0.1825E-01	0.2065E-04
202	180653	594324	0.1830E-03	0.1379E-01	0.9895E-02	0.2369E-01	0.2417E-04
142	182267	561441	0.1786E-03	0.2066E-01	0.8995E-02	0.2966E-01	0.2683E-04
142	182274	558865	0.1840E-03	0.1759E-01	0.8824E-02	0.2641E-01	0.2672E-04
83	182325	512339	0.1246E-03	0.7249E-02	0.8233E-02	0.1548E-01	0.3388E-04
195	182764	510735	0.1196E-03	0.1024E-01	0.8151E-02	0.1839E-01	0.3439E-04
196	182619	510730	0.1194E-03	0.1022E-01	0.8138E-02	0.1836E-01	0.3422E-04
83	182196	510330	0.1190E-03	0.1016E-01	0.8114E-02	0.1827E-01	0.3352E-04
158	184052	496413	0.9079E-04	0.1611E-01	0.7911E-02	0.2402E-01	0.2853E-04
158	181982	493250	0.8561E-04	0.1247E-01	0.7551E-02	0.2002E-01	0.2746E-04
193	182688	486989	0.8307E-04	0.1913E-01	0.7353E-02	0.2648E-01	0.2376E-04
194	182949	486628	0.8206E-04	0.1889E-01	0.7343E-02	0.2623E-01	0.2376E-04
194	182147	482884	0.7464E-04	0.1777E-01	0.6978E-02	0.2475E-01	0.2411E-04
194	182555	477946	0.7199E-04	0.1208E-01	0.6672E-02	0.1875E-01	0.2364E-04
194	182891	472809	0.6518E-04	0.9889E-02	0.6113E-02	0.1600E-01	0.2257E-04
194	182341	467865	0.5918E-04	0.1294E-01	0.5792E-02	0.1873E-01	0.2189E-04
194	182272	462948	0.6087E-04	0.1022E-01	0.5202E-02	0.1542E-01	0.2169E-04
194	182873	458090	0.5854E-04	0.1095E-01	0.5043E-02	0.1599E-01	0.2031E-04
194	182225	452880	0.5314E-04	0.1240E-01	0.4837E-02	0.1724E-01	0.1931E-04
194	182171	448236	0.5175E-04	0.1016E-01	0.4602E-02	0.1476E-01	0.1821E-04
194	182556	443734	0.4862E-04	0.8903E-02	0.4378E-02	0.1328E-01	0.1780E-04
195	180460	442164	0.4726E-04	0.6405E-02	0.4235E-02	0.1064E-01	0.1823E-04
195	182126	432182	0.4258E-04	0.5098E-02	0.3983E-02	0.9081E-02	0.1654E-04
196	180012	432435	0.4297E-04	0.4509E-02	0.3931E-02	0.8440E-02	0.1678E-04
67	183879	372726	0.2314E-04	0.2322E-02	0.2480E-02	0.4802E-02	0.1015E-04
135	183583	365417	0.2233E-04	0.2243E-02	0.2324E-02	0.4566E-02	0.9144E-05
135	183426	364405	0.2123E-04	0.2943E-02	0.2295E-02	0.5238E-02	0.9375E-05
64	184619	347509	0.1650E-04	0.2329E-02	0.1941E-02	0.4271E-02	0.8797E-05
64	183279	342515	0.1520E-04	0.2047E-02	0.1851E-02	0.3898E-02	0.8913E-05
64	181644	337631	0.1496E-04	0.1412E-02	0.1778E-02	0.3190E-02	0.8611E-05
64	181013	333663	0.1321E-04	0.2526E-02	0.1708E-02	0.4234E-02	0.8400E-05
26	180826	327247	0.1249E-04	0.2530E-02	0.1605E-02	0.4135E-02	0.8360E-05
64	180416	328477	0.1315E-04	0.2609E-02	0.1646E-02	0.4254E-02	0.8269E-05
26	180344	324492	0.1277E-04	0.2488E-02	0.1601E-02	0.4089E-02	0.8056E-05
62	181897	320805	0.1105E-04	0.2754E-02	0.1527E-02	0.4282E-02	0.8250E-05
10	182286	317334	0.1153E-04	0.1733E-02	0.1491E-02	0.3223E-02	0.8059E-05
11	182585	316979	0.1083E-04	0.2497E-02	0.1485E-02	0.3982E-02	0.8037E-05
62	182544	319850	0.1127E-04	0.2338E-02	0.1515E-02	0.3853E-02	0.8163E-05
63	183171	319352	0.1115E-04	0.2425E-02	0.1510E-02	0.3936E-02	0.8161E-05
136	180382	316119	0.1100E-04	0.1900E-02	0.1468E-02	0.3368E-02	0.8089E-05
137	180653	315693	0.1084E-04	0.1957E-02	0.1459E-02	0.3416E-02	0.8052E-05
10	183269	315295	0.1140E-04	0.1733E-02	0.1483E-02	0.3216E-02	0.8015E-05
136	180822	313207	0.1077E-04	0.2202E-02	0.1457E-02	0.3659E-02	0.7807E-05
117	183756	309048	0.1054E-04	0.1616E-02	0.1415E-02	0.3030E-02	0.7645E-05
119	186626	614703	0.1449E-03	0.1306E-02	0.9852E-02	0.1116E-01	0.2759E-04
42	186885	608584	0.1318E-03	0.1309E-01	0.1055E-01	0.2364E-01	0.2378E-04
119	186525	610727	0.1440E-03	0.3391E-02	0.1017E-01	0.1356E-01	0.2393E-04
202	186512	608143	0.1335E-03	0.1327E-01	0.1059E-01	0.2386E-01	0.2397E-04
42	185621	607286	0.1325E-03	0.1444E-01	0.1031E-01	0.2475E-01	0.2295E-04
202	186660	605242	0.1519E-03	0.5669E-02	0.1066E-01	0.1633E-01	0.2349E-04
202	186424	600584	0.1541E-03	0.8620E-02	0.1074E-01	0.1936E-01	0.2236E-04
202	185391	597544	0.1562E-03	0.1289E-01	0.1069E-01	0.2358E-01	0.2083E-04
68	186818	583148	0.2114E-03	0.1828E-01	0.1097E-01	0.2926E-01	0.2333E-04
68	187280	582161	0.1987E-03	0.2170E-01	0.1098E-01	0.3268E-01	0.2331E-04
5	188557	570382	0.2139E-03	0.1964E-01	0.1138E-01	0.3102E-01	0.2450E-04
34	188691	559538	0.2011E-03	0.1883E-01	0.1003E-01	0.2886E-01	0.2650E-04
133	187536	543253	0.1757E-03	0.1860E-01	0.9468E-02	0.2807E-01	0.2894E-04
133	188139	541053	0.1814E-03	0.1947E-01	0.9708E-02	0.2918E-01	0.2627E-04
83	185328	513548	0.1295E-03	0.1234E-01	0.8646E-02	0.2099E-01	0.3581E-04
