name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
169            53606  382504  0.8221E-02  0.5484E-01  0.2510E-01  0.7994E-01  0.1382E-02  0.9502E-03
169            52341  377863  0.7600E-02  0.5235E-01  0.2412E-01  0.7647E-01  0.1347E-02  0.9154E-03
169            51003  374883  0.7686E-02  0.9433E-01  0.2340E-01  0.1177E+00  0.1362E-02  0.9895E-03
190            55254  843713  0.6220E-03  0.7198E-02  0.9882E-02  0.1708E-01  0.2008E-03  0.4016E-04
190            56555  840267  0.6353E-03  0.7389E-02  0.9984E-02  0.1737E-01  0.2061E-03  0.4121E-04
190            56648  835387  0.6500E-03  0.7541E-02  0.1011E-01  0.1765E-01  0.2095E-03  0.4189E-04
190            56648  830387  0.6661E-03  0.7759E-02  0.1022E-01  0.1798E-01  0.2152E-03  0.4304E-04
190            56648  825387  0.6802E-03  0.7911E-02  0.1031E-01  0.1822E-01  0.2186E-03  0.4371E-04
190            56648  820387  0.6976E-03  0.8177E-02  0.1043E-01  0.1861E-01  0.2255E-03  0.4509E-04
190            56648  815387  0.7142E-03  0.8348E-02  0.1056E-01  0.1891E-01  0.2292E-03  0.4584E-04
190            56648  810387  0.7319E-03  0.8567E-02  0.1065E-01  0.1922E-01  0.2354E-03  0.4709E-04
190            56648  805387  0.7475E-03  0.8734E-02  0.1074E-01  0.1948E-01  0.2391E-03  0.4781E-04
190            56648  800387  0.7665E-03  0.8984E-02  0.1083E-01  0.1981E-01  0.2454E-03  0.4908E-04
190            56625  795417  0.7852E-03  0.9242E-02  0.1091E-01  0.2015E-01  0.2520E-03  0.5040E-04
190            55397  791491  0.7948E-03  0.9314E-02  0.1093E-01  0.2024E-01  0.2538E-03  0.5076E-04
162            56863  444977  0.9971E-02  0.6204E-01  0.2347E-01  0.8551E-01  0.1471E-02  0.8239E-03
162            55997  440192  0.9690E-02  0.6101E-01  0.2333E-01  0.8434E-01  0.1438E-02  0.8130E-03
162            56648  435386  0.9732E-02  0.6142E-01  0.2383E-01  0.8525E-01  0.1449E-02  0.8503E-03
46             56642  428230  0.9524E-02  0.9863E-01  0.2465E-01  0.1233E+00  0.1463E-02  0.9701E-03
47             57321  428995  0.9787E-02  0.1123E+00  0.2484E-01  0.1372E+00  0.1480E-02  0.9470E-03
162            56496  430888  0.9438E-02  0.6044E-01  0.2423E-01  0.8468E-01  0.1448E-02  0.8866E-03
46             55648  427423  0.9373E-02  0.9180E-01  0.2441E-01  0.1162E+00  0.1501E-02  0.1114E-02
65             56786  423861  0.9298E-02  0.6029E-01  0.2533E-01  0.8562E-01  0.1455E-02  0.9237E-03
65             56648  420387  0.9027E-02  0.5978E-01  0.2566E-01  0.8544E-01  0.1447E-02  0.9071E-03
65             57618  416540  0.9101E-02  0.7975E-01  0.2603E-01  0.1058E+00  0.1443E-02  0.9231E-03
65             59083  410747  0.9200E-02  0.1057E+00  0.2638E-01  0.1320E+00  0.1512E-02  0.1077E-02
123            56071  404117  0.9066E-02  0.1157E+00  0.2600E-01  0.1417E+00  0.1471E-02  0.9823E-03
123            56393  400383  0.9153E-02  0.6138E-01  0.2626E-01  0.8764E-01  0.1428E-02  0.9270E-03
123            56708  395801  0.9736E-02  0.6356E-01  0.2636E-01  0.8991E-01  0.1438E-02  0.9488E-03
123            54962  392252  0.1120E-01  0.1273E+00  0.2595E-01  0.1533E+00  0.1469E-02  0.1043E-02
179            58575  389601  0.8863E-02  0.9361E-01  0.2625E-01  0.1199E+00  0.1456E-02  0.1076E-02
169            56472  384645  0.8391E-02  0.5576E-01  0.2582E-01  0.8158E-01  0.1381E-02  0.9371E-03
169            56314  380874  0.7737E-02  0.6420E-01  0.2532E-01  0.8952E-01  0.1360E-02  0.9510E-03
161            57915  373180  0.7098E-02  0.8316E-01  0.2438E-01  0.1075E+00  0.1424E-02  0.1120E-02
169            55153  376872  0.7376E-02  0.7194E-01  0.2439E-01  0.9632E-01  0.1370E-02  0.9798E-03
190            59544  840535  0.6402E-03  0.7385E-02  0.1007E-01  0.1745E-01  0.2051E-03  0.4101E-04
190            60642  837506  0.6517E-03  0.7503E-02  0.1018E-01  0.1768E-01  0.2077E-03  0.4154E-04
190            60978  832887  0.6673E-03  0.7714E-02  0.1028E-01  0.1799E-01  0.2132E-03  0.4264E-04
190            60978  827887  0.6835E-03  0.7896E-02  0.1041E-01  0.1830E-01  0.2169E-03  0.4339E-04
190            60978  822887  0.7010E-03  0.8140E-02  0.1053E-01  0.1867E-01  0.2234E-03  0.4468E-04
190            60978  817887  0.7181E-03  0.8322E-02  0.1068E-01  0.1901E-01  0.2276E-03  0.4553E-04
190            60978  812887  0.7344E-03  0.8545E-02  0.1075E-01  0.1929E-01  0.2335E-03  0.4670E-04
190            60978  807887  0.7516E-03  0.8724E-02  0.1087E-01  0.1960E-01  0.2374E-03  0.4748E-04
190            60978  802887  0.7708E-03  0.8967E-02  0.1097E-01  0.1994E-01  0.2441E-03  0.4882E-04
190            60506  798306  0.7876E-03  0.9193E-02  0.1104E-01  0.2023E-01  0.2499E-03  0.4998E-04
190            59445  795001  0.7953E-03  0.9259E-02  0.1106E-01  0.2032E-01  0.2519E-03  0.5038E-04
162            60167  445885  0.1133E-01  0.7150E-01  0.2491E-01  0.9641E-01  0.1569E-02  0.8953E-03
162            61180  445253  0.1211E-01  0.7275E-01  0.2542E-01  0.9817E-01  0.1600E-02  0.9091E-03
162            61068  436730  0.1227E-01  0.7143E-01  0.2563E-01  0.9706E-01  0.1576E-02  0.9466E-03
163            62989  437818  0.1472E-01  0.8412E-01  0.2656E-01  0.1107E+00  0.1632E-02  0.9801E-03
162            60588  432729  0.1095E-01  0.6658E-01  0.2586E-01  0.9244E-01  0.1546E-02  0.9509E-03
163            62544  433641  0.1216E-01  0.1817E+00  0.2690E-01  0.2086E+00  0.1647E-02  0.9405E-03
164            62495  434882  0.1242E-01  0.1894E+00  0.2679E-01  0.2162E+00  0.1682E-02  0.9478E-03
46             60038  427966  0.1066E-01  0.1291E+00  0.2646E-01  0.1555E+00  0.1588E-02  0.1064E-02
47             60196  428948  0.1060E-01  0.8969E-01  0.2625E-01  0.1159E+00  0.1514E-02  0.9651E-03
69             62282  426981  0.1247E-01  0.1284E+00  0.2777E-01  0.1562E+00  0.1625E-02  0.1032E-02
162            61944  429192  0.1119E-01  0.6777E-01  0.2713E-01  0.9490E-01  0.1574E-02  0.9953E-03
65             60097  422295  0.1009E-01  0.1047E+00  0.2694E-01  0.1316E+00  0.1509E-02  0.9396E-03
69             62345  425093  0.1141E-01  0.1087E+00  0.2777E-01  0.1365E+00  0.1586E-02  0.1069E-02
65             60846  417851  0.9713E-02  0.6390E-01  0.2734E-01  0.9125E-01  0.1510E-02  0.9646E-03
65             61367  413229  0.9435E-02  0.6204E-01  0.2728E-01  0.8932E-01  0.1501E-02  0.9743E-03
123            61952  406509  0.9405E-02  0.1022E+00  0.2717E-01  0.1293E+00  0.1520E-02  0.1097E-02
123            60719  403397  0.9021E-02  0.6068E-01  0.2733E-01  0.8800E-01  0.1479E-02  0.9788E-03
123            60188  397044  0.8969E-02  0.6567E-01  0.2713E-01  0.9280E-01  0.1455E-02  0.9759E-03
123            61378  393467  0.8777E-02  0.5931E-01  0.2720E-01  0.8651E-01  0.1457E-02  0.9783E-03
179            60007  390720  0.8820E-02  0.9519E-01  0.2663E-01  0.1218E+00  0.1469E-02  0.1088E-02
123            63109  388494  0.9109E-02  0.5993E-01  0.2698E-01  0.8691E-01  0.1456E-02  0.1014E-02
179            59975  389592  0.8758E-02  0.9170E-01  0.2650E-01  0.1182E+00  0.1478E-02  0.1130E-02
169            60406  382196  0.7747E-02  0.5337E-01  0.2589E-01  0.7926E-01  0.1393E-02  0.9542E-03
169            61907  378441  0.7326E-02  0.5153E-01  0.2575E-01  0.7728E-01  0.1382E-02  0.9502E-03
205            60112  378875  0.7652E-02  0.8664E-01  0.2552E-01  0.1122E+00  0.1406E-02  0.1000E-02
161            59491  373286  0.6983E-02  0.8382E-01  0.2463E-01  0.1085E+00  0.1404E-02  0.1037E-02
190            64731  834660  0.6713E-03  0.7696E-02  0.1039E-01  0.1808E-01  0.2119E-03  0.4238E-04
190            65308  830387  0.6868E-03  0.7869E-02  0.1052E-01  0.1839E-01  0.2154E-03  0.4309E-04
190            65308  825387  0.7045E-03  0.8115E-02  0.1065E-01  0.1876E-01  0.2219E-03  0.4439E-04
190            65308  820387  0.7198E-03  0.8280E-02  0.1076E-01  0.1904E-01  0.2257E-03  0.4515E-04
190            65308  815387  0.7381E-03  0.8520E-02  0.1087E-01  0.1939E-01  0.2320E-03  0.4640E-04
190            65308  810387  0.7567E-03  0.8765E-02  0.1097E-01  0.1973E-01  0.2382E-03  0.4764E-04
190            65308  805387  0.7750E-03  0.8954E-02  0.1110E-01  0.2006E-01  0.2422E-03  0.4845E-04
190            64270  801364  0.7867E-03  0.9114E-02  0.1111E-01  0.2022E-01  0.2471E-03  0.4942E-04
162            62558  445203  0.1295E-01  0.7555E-01  0.2609E-01  0.1016E+00  0.1648E-02  0.9476E-03
198            67625  445239  0.1754E-01  0.1420E+00  0.2913E-01  0.1711E+00  0.1776E-02  0.1033E-02
163            65581  438099  0.1470E-01  0.9543E-01  0.2809E-01  0.1235E+00  0.1684E-02  0.1017E-02
162            63304  436731  0.1306E-01  0.1606E+00  0.2681E-01  0.1874E+00  0.1601E-02  0.8951E-03
163            64332  436276  0.1367E-01  0.2093E+00  0.2782E-01  0.2371E+00  0.1770E-02  0.1033E-02
164            63002  435322  0.1257E-01  0.1836E+00  0.2698E-01  0.2105E+00  0.1667E-02  0.9488E-03
69             64416  428368  0.1218E-01  0.8592E-01  0.2868E-01  0.1146E+00  0.1622E-02  0.1045E-02
162            63357  430138  0.1186E-01  0.8153E-01  0.2769E-01  0.1092E+00  0.1590E-02  0.1012E-02
163            64290  430333  0.1245E-01  0.1511E+00  0.2831E-01  0.1794E+00  0.1683E-02  0.1100E-02
164            64547  429921  0.1241E-01  0.1459E+00  0.2844E-01  0.1743E+00  0.1648E-02  0.1026E-02
69             65394  425966  0.1235E-01  0.7304E-01  0.2937E-01  0.1024E+00  0.1660E-02  0.1099E-02
163            65714  427764  0.1310E-01  0.9286E-01  0.2936E-01  0.1222E+00  0.1661E-02  0.1098E-02
65             64784  413875  0.1027E-01  0.6545E-01  0.2861E-01  0.9406E-01  0.1567E-02  0.1039E-02
65             65331  411491  0.1004E-01  0.6602E-01  0.2867E-01  0.9469E-01  0.1560E-02  0.1033E-02
123            66809  409312  0.1008E-01  0.6537E-01  0.2905E-01  0.9442E-01  0.1580E-02  0.1068E-02
123            65240  404958  0.9526E-02  0.6291E-01  0.2890E-01  0.9181E-01  0.1560E-02  0.1052E-02
123            66808  402366  0.1098E-01  0.1024E+00  0.2902E-01  0.1314E+00  0.1618E-02  0.1152E-02
123            65024  393910  0.8876E-02  0.6916E-01  0.2785E-01  0.9701E-01  0.1495E-02  0.1027E-02
123            65311  390386  0.8497E-02  0.5801E-01  0.2754E-01  0.8556E-01  0.1481E-02  0.1003E-02
123            65993  386153  0.8149E-02  0.5602E-01  0.2738E-01  0.8340E-01  0.1466E-02  0.1008E-02
169            64953  379422  0.7399E-02  0.5228E-01  0.2634E-01  0.7861E-01  0.1411E-02  0.9677E-03
169            65777  376104  0.7232E-02  0.5312E-01  0.2822E-01  0.8134E-01  0.1557E-02  0.1076E-02
190            68789  831823  0.6902E-03  0.7896E-02  0.1056E-01  0.1846E-01  0.2159E-03  0.4318E-04
190            69638  827887  0.7056E-03  0.8061E-02  0.1071E-01  0.1877E-01  0.2198E-03  0.4395E-04
190            69638  822887  0.7228E-03  0.8237E-02  0.1085E-01  0.1909E-01  0.2237E-03  0.4475E-04
190            69638  817887  0.7414E-03  0.8484E-02  0.1098E-01  0.1946E-01  0.2301E-03  0.4602E-04
190            69638  812887  0.7605E-03  0.8737E-02  0.1110E-01  0.1983E-01  0.2366E-03  0.4731E-04
190            69306  808172  0.7752E-03  0.8893E-02  0.1118E-01  0.2007E-01  0.2399E-03  0.4798E-04
190            67990  804469  0.7862E-03  0.9066E-02  0.1121E-01  0.2027E-01  0.2447E-03  0.4894E-04
198            69366  447428  0.1884E-01  0.1372E+00  0.3011E-01  0.1673E+00  0.1887E-02  0.1178E-02
198            70368  444060  0.2025E-01  0.1655E+00  0.3149E-01  0.1970E+00  0.1961E-02  0.1273E-02
69             69323  426061  0.1645E-01  0.1226E+00  0.3157E-01  0.1542E+00  0.1890E-02  0.1439E-02
69             70003  423619  0.1384E-01  0.7867E-01  0.3172E-01  0.1104E+00  0.1787E-02  0.1217E-02
65             68496  412215  0.1071E-01  0.6746E-01  0.2982E-01  0.9728E-01  0.1626E-02  0.1089E-02
123            68747  410432  0.1058E-01  0.8876E-01  0.2982E-01  0.1186E+00  0.1607E-02  0.1071E-02
203            70582  410897  0.1099E-01  0.6879E-01  0.3064E-01  0.9943E-01  0.1669E-02  0.1128E-02
123            69184  408269  0.1034E-01  0.6885E-01  0.2996E-01  0.9880E-01  0.1627E-02  0.1105E-02
203            71270  408726  0.1082E-01  0.8151E-01  0.3063E-01  0.1121E+00  0.1654E-02  0.1118E-02
123            69404  402725  0.1001E-01  0.6942E-01  0.2984E-01  0.9926E-01  0.1627E-02  0.1131E-02
123            69013  392088  0.8856E-02  0.5977E-01  0.2837E-01  0.8814E-01  0.1532E-02  0.1047E-02
204            71272  391732  0.9172E-02  0.7745E-01  0.2887E-01  0.1063E+00  0.1551E-02  0.1066E-02
123            69638  387887  0.8533E-02  0.5815E-01  0.2840E-01  0.8656E-01  0.1515E-02  0.1032E-02
123            69395  384360  0.8188E-02  0.5604E-01  0.2785E-01  0.8389E-01  0.1484E-02  0.1031E-02
169            69692  377614  0.7501E-02  0.5443E-01  0.2895E-01  0.8338E-01  0.1602E-02  0.1127E-02
169            69658  373572  0.6957E-02  0.5830E-01  0.2832E-01  0.8662E-01  0.1574E-02  0.1163E-02
189            72193  372745  0.7009E-02  0.1015E+00  0.2828E-01  0.1298E+00  0.1596E-02  0.1209E-02
190            72752  829018  0.7096E-03  0.8046E-02  0.1082E-01  0.1887E-01  0.2186E-03  0.4372E-04
190            73959  825372  0.7264E-03  0.8266E-02  0.1094E-01  0.1921E-01  0.2243E-03  0.4487E-04
190            73968  820387  0.7442E-03  0.8447E-02  0.1108E-01  0.1953E-01  0.2283E-03  0.4565E-04
190            73968  815387  0.7617E-03  0.8684E-02  0.1117E-01  0.1985E-01  0.2343E-03  0.4687E-04
190            73115  811221  0.7746E-03  0.8822E-02  0.1126E-01  0.2008E-01  0.2374E-03  0.4747E-04
168            76009  454863  0.3616E-01  0.3474E+00  0.3500E-01  0.3824E+00  0.2467E-02  0.1849E-02
198            74386  453366  0.2844E-01  0.2040E+00  0.3343E-01  0.2374E+00  0.2253E-02  0.1502E-02
198            73352  451576  0.2832E-01  0.2390E+00  0.3307E-01  0.2720E+00  0.2212E-02  0.1392E-02
198            72270  443570  0.2181E-01  0.2019E+00  0.3325E-01  0.2351E+00  0.2065E-02  0.1352E-02
69             73546  423866  0.1522E-01  0.8454E-01  0.3388E-01  0.1184E+00  0.1893E-02  0.1289E-02
69             74505  421002  0.1460E-01  0.8241E-01  0.3390E-01  0.1163E+00  0.1871E-02  0.1269E-02
203            73374  409303  0.1137E-01  0.8574E-01  0.3138E-01  0.1171E+00  0.1699E-02  0.1157E-02
123            72002  406232  0.1080E-01  0.7996E-01  0.3109E-01  0.1111E+00  0.1689E-02  0.1165E-02
203            74192  406120  0.1109E-01  0.6973E-01  0.3168E-01  0.1014E+00  0.1736E-02  0.1192E-02
110            75232  388714  0.1002E-01  0.6441E-01  0.2996E-01  0.9437E-01  0.1606E-02  0.1113E-02
123            72655  389263  0.9146E-02  0.6085E-01  0.2931E-01  0.9016E-01  0.1561E-02  0.1068E-02
204            73901  390787  0.9629E-02  0.6472E-01  0.2958E-01  0.9429E-01  0.1596E-02  0.1098E-02
110            75648  385863  0.9645E-02  0.8891E-01  0.3211E-01  0.1210E+00  0.1728E-02  0.1192E-02
123            72833  385642  0.8751E-02  0.5889E-01  0.2902E-01  0.8792E-01  0.1534E-02  0.1055E-02
204            74370  387115  0.9319E-02  0.6559E-01  0.2972E-01  0.9531E-01  0.1567E-02  0.1079E-02
169            73122  379046  0.7997E-02  0.7561E-01  0.2972E-01  0.1053E+00  0.1623E-02  0.1162E-02
169            73191  375793  0.7353E-02  0.5829E-01  0.2920E-01  0.8749E-01  0.1619E-02  0.1194E-02
189            73513  373437  0.7117E-02  0.9962E-01  0.2857E-01  0.1282E+00  0.1593E-02  0.1178E-02
189            73023  372530  0.7011E-02  0.1013E+00  0.2831E-01  0.1296E+00  0.1590E-02  0.1175E-02
190            76892  826003  0.7302E-03  0.8233E-02  0.1099E-01  0.1923E-01  0.2222E-03  0.4444E-04
190            78135  822696  0.7450E-03  0.8381E-02  0.1112E-01  0.1950E-01  0.2254E-03  0.4508E-04
190            78102  818059  0.7629E-03  0.8625E-02  0.1124E-01  0.1987E-01  0.2318E-03  0.4636E-04
190            76751  814219  0.7740E-03  0.8740E-02  0.1133E-01  0.2007E-01  0.2343E-03  0.4686E-04
192            79422  646729  0.2141E-02  0.2162E-01  0.1595E-01  0.3757E-01  0.5610E-03  0.1122E-03
192            79109  642876  0.2202E-02  0.2231E-01  0.1611E-01  0.3842E-01  0.5782E-03  0.1156E-03
192            79072  637876  0.2287E-02  0.2315E-01  0.1637E-01  0.3952E-01  0.5970E-03  0.1194E-03
192            79035  632877  0.2396E-02  0.2433E-01  0.1669E-01  0.4102E-01  0.6260E-03  0.1252E-03
192            78998  627877  0.2489E-02  0.2532E-01  0.1700E-01  0.4232E-01  0.6511E-03  0.1302E-03
192            78962  622877  0.2608E-02  0.2656E-01  0.1738E-01  0.4395E-01  0.6816E-03  0.1363E-03
192            78925  617877  0.2707E-02  0.2754E-01  0.1765E-01  0.4519E-01  0.7053E-03  0.1411E-03
192            78888  612877  0.2673E-02  0.2669E-01  0.1699E-01  0.4368E-01  0.6772E-03  0.1354E-03
192            78848  607888  0.2780E-02  0.2761E-01  0.1726E-01  0.4487E-01  0.6965E-03  0.1393E-03
192            77889  604879  0.2830E-02  0.2807E-01  0.1732E-01  0.4539E-01  0.7078E-03  0.1416E-03
111            80174  459217  0.4410E-01  0.3723E+00  0.3394E-01  0.4062E+00  0.2526E-02  0.1643E-02
168            77317  456124  0.4683E-01  0.4157E+00  0.3553E-01  0.4512E+00  0.2588E-02  0.2075E-02
168            76870  454736  0.4353E-01  0.4244E+00  0.3575E-01  0.4601E+00  0.2534E-02  0.1900E-02
69             76633  422270  0.1586E-01  0.1260E+00  0.3509E-01  0.1611E+00  0.1952E-02  0.1371E-02
207            77564  423488  0.1694E-01  0.1598E+00  0.3590E-01  0.1957E+00  0.2039E-02  0.1479E-02
69             78364  417802  0.1495E-01  0.1206E+00  0.3461E-01  0.1552E+00  0.1947E-02  0.1380E-02
69             79321  415037  0.1456E-01  0.8302E-01  0.3441E-01  0.1174E+00  0.1942E-02  0.1341E-02
203            78263  407073  0.1217E-01  0.7702E-01  0.3296E-01  0.1100E+00  0.1831E-02  0.1270E-02
203            77450  405080  0.1183E-01  0.1312E+00  0.3237E-01  0.1635E+00  0.1809E-02  0.1254E-02
21             80224  386935  0.1163E-01  0.1844E+00  0.3329E-01  0.2176E+00  0.1923E-02  0.1390E-02
110            77316  386850  0.1101E-01  0.6998E-01  0.3281E-01  0.1028E+00  0.1807E-02  0.1285E-02
21             79823  385182  0.1034E-01  0.1431E+00  0.3242E-01  0.1755E+00  0.1833E-02  0.1359E-02
110            77572  384642  0.9603E-02  0.1077E+00  0.3199E-01  0.1397E+00  0.1754E-02  0.1298E-02
190            81430  820584  0.7630E-03  0.8565E-02  0.1133E-01  0.1989E-01  0.2295E-03  0.4591E-04
192            83368  649297  0.2148E-02  0.2160E-01  0.1616E-01  0.3776E-01  0.5582E-03  0.1116E-03
192            82629  645387  0.2204E-02  0.2223E-01  0.1627E-01  0.3850E-01  0.5737E-03  0.1147E-03
192            82629  640387  0.2292E-02  0.2315E-01  0.1659E-01  0.3974E-01  0.5956E-03  0.1191E-03
192            82629  635387  0.2402E-02  0.2434E-01  0.1689E-01  0.4122E-01  0.6245E-03  0.1249E-03
192            82629  630387  0.2495E-02  0.2530E-01  0.1717E-01  0.4247E-01  0.6483E-03  0.1297E-03
192            82629  625387  0.2618E-02  0.2668E-01  0.1755E-01  0.4423E-01  0.6836E-03  0.1367E-03
192            82629  620387  0.2720E-02  0.2770E-01  0.1786E-01  0.4556E-01  0.7087E-03  0.1417E-03
192            82629  615387  0.2690E-02  0.2679E-01  0.1719E-01  0.4398E-01  0.6768E-03  0.1354E-03
192            82596  610440  0.2799E-02  0.2775E-01  0.1747E-01  0.4522E-01  0.6977E-03  0.1395E-03
192            81416  607184  0.2852E-02  0.2823E-01  0.1758E-01  0.4581E-01  0.7081E-03  0.1416E-03
111            84284  464199  0.2541E-01  0.2202E+00  0.3680E-01  0.2570E+00  0.2413E-02  0.1499E-02
111            82606  460578  0.3309E-01  0.3910E+00  0.3717E-01  0.4282E+00  0.2596E-02  0.1634E-02
125            83756  429761  0.3788E-01  0.2781E+00  0.4167E-01  0.3198E+00  0.2694E-02  0.2151E-02
69             81712  418342  0.1655E-01  0.1244E+00  0.3605E-01  0.1605E+00  0.2078E-02  0.1486E-02
69             82629  415451  0.1577E-01  0.9195E-01  0.3556E-01  0.1275E+00  0.2058E-02  0.1419E-02
203            82936  412969  0.1513E-01  0.1540E+00  0.3477E-01  0.1888E+00  0.2037E-02  0.1440E-02
203            83621  409942  0.1495E-01  0.1222E+00  0.3494E-01  0.1572E+00  0.2028E-02  0.1465E-02
203            82009  407225  0.1345E-01  0.7912E-01  0.3406E-01  0.1132E+00  0.1940E-02  0.1364E-02
21             81956  389204  0.1222E-01  0.2176E+00  0.3418E-01  0.2518E+00  0.1937E-02  0.1383E-02
21             82824  386021  0.1076E-01  0.2190E+00  0.3364E-01  0.2527E+00  0.1878E-02  0.1322E-02
21             82069  380169  0.1042E-01  0.1665E+00  0.3185E-01  0.1983E+00  0.1840E-02  0.1410E-02
22             83035  380362  0.1014E-01  0.1517E+00  0.3206E-01  0.1838E+00  0.1837E-02  0.1404E-02
23             84065  380454  0.9683E-02  0.1591E+00  0.3233E-01  0.1915E+00  0.1843E-02  0.1309E-02
21             83539  375887  0.8371E-02  0.1478E+00  0.3098E-01  0.1788E+00  0.1793E-02  0.1379E-02
192            87576  651972  0.2134E-02  0.2133E-01  0.1628E-01  0.3762E-01  0.5499E-03  0.1100E-03
192            86959  647887  0.2222E-02  0.2233E-01  0.1659E-01  0.3892E-01  0.5746E-03  0.1149E-03
192            86959  642887  0.2306E-02  0.2319E-01  0.1682E-01  0.4001E-01  0.5953E-03  0.1191E-03
192            86959  637887  0.2403E-02  0.2424E-01  0.1718E-01  0.4142E-01  0.6216E-03  0.1243E-03
192            86959  632887  0.2519E-02  0.2553E-01  0.1749E-01  0.4302E-01  0.6536E-03  0.1307E-03
192            86959  627887  0.2617E-02  0.2657E-01  0.1775E-01  0.4432E-01  0.6795E-03  0.1359E-03
192            86959  622887  0.2744E-02  0.2790E-01  0.1812E-01  0.4602E-01  0.7121E-03  0.1424E-03
192            86959  617887  0.2858E-02  0.2899E-01  0.1844E-01  0.4743E-01  0.7383E-03  0.1477E-03
192            86872  613020  0.2832E-02  0.2805E-01  0.1774E-01  0.4579E-01  0.7023E-03  0.1405E-03
192            85671  609912  0.2882E-02  0.2851E-01  0.1778E-01  0.4628E-01  0.7131E-03  0.1426E-03
29             88620  471247  0.3598E-01  0.2236E+00  0.3692E-01  0.2605E+00  0.2477E-02  0.1640E-02
29             87989  470022  0.4021E-01  0.2100E+00  0.3724E-01  0.2472E+00  0.2520E-02  0.1707E-02
111            86826  466610  0.2556E-01  0.2051E+00  0.3787E-01  0.2429E+00  0.2446E-02  0.1596E-02
111            85651  463642  0.2676E-01  0.2483E+00  0.3783E-01  0.2861E+00  0.2476E-02  0.1596E-02
125            87241  428475  0.3221E-01  0.2542E+00  0.4441E-01  0.2986E+00  0.2678E-02  0.1916E-02
69             85749  416067  0.1751E-01  0.1294E+00  0.3683E-01  0.1662E+00  0.2185E-02  0.1577E-02
69             85722  414179  0.1675E-01  0.9174E-01  0.3627E-01  0.1280E+00  0.2145E-02  0.1487E-02
70             88001  413658  0.1795E-01  0.9626E-01  0.3692E-01  0.1332E+00  0.2222E-02  0.1557E-02
203            85515  411854  0.1611E-01  0.8981E-01  0.3613E-01  0.1259E+00  0.2133E-02  0.1483E-02
203            85297  409278  0.1552E-01  0.9917E-01  0.3542E-01  0.1346E+00  0.2065E-02  0.1451E-02
21             85096  387263  0.1114E-01  0.1974E+00  0.3449E-01  0.2319E+00  0.1950E-02  0.1458E-02
21             85119  382501  0.1035E-01  0.1388E+00  0.3279E-01  0.1716E+00  0.1860E-02  0.1435E-02
23             85086  381485  0.9828E-02  0.1744E+00  0.3274E-01  0.2071E+00  0.1888E-02  0.1389E-02
21             84771  376904  0.8661E-02  0.1762E+00  0.3156E-01  0.2077E+00  0.1766E-02  0.1272E-02
23             86249  377843  0.8880E-02  0.1785E+00  0.3206E-01  0.2105E+00  0.1815E-02  0.1397E-02
21             85172  374573  0.9049E-02  0.1536E+00  0.3109E-01  0.1847E+00  0.1758E-02  0.1381E-02
23             87227  375381  0.8540E-02  0.1361E+00  0.3152E-01  0.1677E+00  0.1841E-02  0.1464E-02
192            91791  654648  0.2144E-02  0.2137E-01  0.1656E-01  0.3793E-01  0.5501E-03  0.1100E-03
192            91289  650387  0.2211E-02  0.2210E-01  0.1674E-01  0.3884E-01  0.5678E-03  0.1136E-03
192            91289  645387  0.2320E-02  0.2336E-01  0.1707E-01  0.4043E-01  0.5998E-03  0.1200E-03
192            91289  640387  0.2418E-02  0.2434E-01  0.1742E-01  0.4177E-01  0.6232E-03  0.1246E-03
192            91289  635387  0.2539E-02  0.2570E-01  0.1778E-01  0.4348E-01  0.6571E-03  0.1314E-03
192            91289  630387  0.2643E-02  0.2679E-01  0.1810E-01  0.4489E-01  0.6839E-03  0.1368E-03
192            91289  625387  0.2769E-02  0.2811E-01  0.1841E-01  0.4653E-01  0.7163E-03  0.1433E-03
192            91289  620387  0.2884E-02  0.2927E-01  0.1872E-01  0.4800E-01  0.7445E-03  0.1489E-03
192            91120  615628  0.3018E-02  0.3055E-01  0.1905E-01  0.4960E-01  0.7740E-03  0.1548E-03
192            89926  612641  0.2908E-02  0.2871E-01  0.1805E-01  0.4676E-01  0.7137E-03  0.1427E-03
82             93125  479472  0.2046E-01  0.1825E+00  0.3745E-01  0.2199E+00  0.2319E-02  0.1423E-02
82             91600  476170  0.2147E-01  0.1948E+00  0.3738E-01  0.2321E+00  0.2370E-02  0.1495E-02
29             89026  471234  0.3587E-01  0.3044E+00  0.3724E-01  0.3416E+00  0.2608E-02  0.1861E-02
125            90514  428198  0.3242E-01  0.2950E+00  0.4512E-01  0.3401E+00  0.2918E-02  0.2195E-02
125            91248  427474  0.3163E-01  0.2374E+00  0.4469E-01  0.2821E+00  0.2880E-02  0.2105E-02
128            93408  420452  0.2548E-01  0.2230E+00  0.4195E-01  0.2649E+00  0.2825E-02  0.2178E-02
70             90925  413629  0.2014E-01  0.1053E+00  0.3891E-01  0.1442E+00  0.2389E-02  0.1689E-02
72             91542  414394  0.2095E-01  0.1541E+00  0.3869E-01  0.1928E+00  0.2366E-02  0.1654E-02
