x	y	tot_dep
122488	439780	5.0268
122850	573285	1.23399
123043	440390	4.9586
123072	567833	1.24853
123384	494472	8.119
123385	473738	6.8412
123876	474537	8.4025
124610	547037	1.67803
124780	586281	1.02744
124941	636817	0.67537
124944	495137	6.6703
125399	417701	4.9133
125541	418173	4.7566
125785	550605	1.58654
125930	555387	1.49614
125930	560387	1.40335
125930	565387	1.30985
125930	570387	1.22886
125930	575387	1.16044
125930	580387	1.09833
125930	590387	0.99328
125930	640387	0.66047
125930	645387	0.63682
125930	650387	0.61516
125930	655387	0.59451
125930	660387	0.57487
125930	665387	0.55576
125930	670387	0.53797
125930	675387	0.54389
126247	441689	5.3075
126341	594874	0.95413
126347	586074	1.378
126630	584440	1.17028
126679	679283	0.53216
127223	410700	4.9989
127543	487185	7.5939
127600	440368	5.6242
127747	505477	5.0576
128119	429678	6.3206
128161	440488	6.147
128186	443022	5.397
128281	438333	5.6304
128531	441406	6.8928
128621	425725	4.8219
129127	639477	0.67604
129161	589560	1.16983
129413	425512	4.3628
129579	389600	5.5409
129761	411032	4.8457
129902	550103	1.62512
130088	588699	1.7312
130114	429884	5.4442
130170	410271	5.1465
130182	506965	4.5703
130210	391340	4.5435
130255	642896	0.66297
130256	552898	1.5531
130258	592891	0.99708
130260	557887	1.46353
130260	562887	1.3792
130260	567887	1.29593
130260	572887	1.22409
130260	577887	1.15853
130260	582887	1.09881
130260	647887	0.63992
130260	652887	0.61808
130260	657887	0.59756
130260	662887	0.57747
130260	667887	0.55849
130260	672887	0.54085
130260	677887	0.54639
130415	419476	5.9743
130480	597576	0.95447
130616	424659	4.4887
130678	586877	1.0598
130887	681959	0.53357
130994	488005	5.02331
131095	504567	4.863
131238	471126	6.7376
131280	516081	3.732
131356	513040	3.01349
131467	484115	5.0898
131557	463966	7.3523
131623	590453	1.24463
131669	600452	0.93425
131738	490952	4.80939
131763	471601	6.7038
131814	467030	5.873
131816	469121	5.4742
131915	508693	3.6803
132023	494768	5.0482
132116	476158	6.1468
132168	431438	5.3626
132283	496611	4.7393
132332	497578	4.642
132430	407169	6.5179
132485	504785	4.7646
132637	548330	2.0714
132660	425165	4.2285
133228	590257	2.3795
133300	551784	1.63305
133335	591997	1.14156
133374	642198	0.67673
133604	495685	4.06781
133661	590285	2.4339
133777	465204	6.7982
133803	431091	6.3715
134192	475358	7.4724
134353	470566	7.6089
134531	595465	0.9984
134549	485782	4.56709
134555	645444	0.66489
134564	555425	1.52857
134567	514838	2.99037
134590	510387	3.07363
134590	560387	1.44228
134590	565387	1.36358
134590	570387	1.28746
134590	575387	1.22014
134590	580387	1.15847
134590	585387	1.10204
134590	650387	0.64191
134590	655387	0.61956
134590	660387	0.59891
134590	665387	0.57956
134590	670387	0.56088
134590	675387	0.56704
134590	680387	0.5482
134630	462370	8.6576
134633	490327	4.34593
134715	406259	8.3863
134753	600111	0.95468
134828	462497	8.5692
134862	505538	3.34997
134909	550051	1.63595
135051	483704	4.7691
135089	408741	7.9883
135101	684635	0.53422
135137	500122	3.74206
135181	386275	4.476
135189	590075	1.4634
135267	545729	1.73078
135315	387917	5.4473
135390	495274	4.1966
135411	465503	7.2198
135603	472499	7.8563
135690	479166	6.9897
135962	477120	7.3273
135969	482738	6.301
135987	602952	0.93531
136033	553190	1.61733
136040	474958	7.6974
136045	593466	1.02953
136239	462839	8.689
136346	434545	6.4343
136401	541198	1.89986
136597	535149	2.2243
136660	432666	6.7357
136774	482758	6.3892
136819	467963	8.2172
136960	530896	3.6193
137188	464254	7.3605
137194	466456	7.3758
137266	477906	8.1091
137433	483556	5.0086
137472	595133	1.01962
137478	554937	1.60132
137628	644926	0.6776
137630	488697	4.9595
137777	436847	5.5973
138092	378968	3.3717
138183	476898	10.3089
138489	598247	0.99403
138519	395379	6.694
138658	558166	1.5045
138701	403836	5.3607
138704	407161	5.7844
138829	648025	0.66635
138914	492898	3.9645
138920	502887	3.3485
138920	507887	3.0865
138920	542887	1.81358
138920	547887	1.70097
138920	562887	1.42768
138920	567887	1.35097
138920	572887	1.28157
138920	577887	1.21766
138920	582887	1.15921
138920	587887	1.10217
138920	652887	0.64325
138920	657887	0.62086
138920	662887	0.6004
138920	667887	0.58091
138920	672887	0.56225
138920	677887	0.5678
138920	682887	0.5496
138931	592870	1.05137
138947	512788	2.8787
138952	537886	1.95275
138955	532903	2.1427
138971	552818	1.60311
138975	497917	3.6297
139087	602560	0.95403
