x	y	tot_dep
117588	501664	3.26138
117738	574576	0.83461
117926	559377	0.76859
118160	546790	0.89836
118316	673937	0.35043
118655	589137	0.62161
118689	498015	4.24191
118713	497414	4.22117
118794	418720	2.7413
118826	509826	2.65061
118968	573222	0.91268
118969	496129	4.21322
118989	416431	2.8872
119025	577681	0.77918
119064	579881	0.66656
119223	463536	2.1729
119450	577379	0.78228
119516	576940	0.94965
119622	509230	2.69372
119636	422789	2.6418
119684	563622	0.91182
119734	502720	3.00156
120141	425528	2.19855
120165	418273	2.8801
120402	511535	2.55652
120532	564228	0.88706
120533	497664	3.85759
120625	503139	3.09086
120739	634166	0.44266
121073	421827	2.6821
121117	583670	0.66712
121129	545098	0.89338
121315	496480	3.47963
121598	547890	0.90651
121600	552887	0.85081
121600	557887	0.80356
121600	587887	0.64072
121600	637887	0.43588
121600	642887	0.42098
121600	647887	0.40726
121600	652887	0.39282
121600	657887	0.37957
121600	662887	0.36689
121600	667887	0.35698
121600	672887	0.34612
121646	494847	4.06959
121727	568153	0.88771
121757	578007	0.68538
121907	497604	3.5898
121984	562680	0.78048
122297	581756	0.70067
122352	592041	0.62194
122484	676609	0.35179
122488	439780	2.05279
122850	573285	0.75119
123043	440390	2.05637
123072	567833	0.73781
123384	494472	3.80771
123385	473738	2.08608
123876	474537	2.60374
124610	547037	0.94322
124780	586281	0.66367
124941	636817	0.44507
124944	495137	3.22948
125399	417701	2.3959
125541	418173	2.3401
125785	550605	0.9183
125930	555387	0.85128
125930	560387	0.81929
125930	565387	0.76993
125930	570387	0.74198
125930	575387	0.71881
125930	580387	0.70195
125930	590387	0.64972
125930	640387	0.43885
125930	645387	0.42537
125930	650387	0.41002
125930	655387	0.39644
125930	660387	0.38366
125930	665387	0.37371
125930	670387	0.36087
125930	675387	0.36424
126247	441689	1.90405
126341	594874	0.61714
126347	586074	0.88918
126630	584440	0.75362
126679	679283	0.35578
127223	410700	2.0754
127543	487185	2.34948
127600	440368	2.0511
127747	505477	2.60048
128119	429678	2.2616
128161	440488	2.2136
128186	443022	1.83944
128281	438333	2.1179
128531	441406	2.3236
128621	425725	1.9954
129127	639477	0.44602
129161	589560	0.76387
129413	425512	1.90298
129579	389600	1.8983
129761	411032	1.9597
129902	550103	0.93512
130088	588699	1.12585
130114	429884	2.2135
130170	410271	1.9389
130182	506965	2.38182
130210	391340	1.6272
130255	642896	0.44507
130256	552898	0.91493
130258	592891	0.6472
130260	557887	0.86355
130260	562887	0.81474
130260	567887	0.78132
130260	572887	0.75486
130260	577887	0.73741
130260	582887	0.70904
130260	647887	0.42885
130260	652887	0.41361
130260	657887	0.39863
130260	662887	0.38868
130260	667887	0.37641
130260	672887	0.36335
130260	677887	0.36575
130415	419476	2.5447
130480	597576	0.61507
130616	424659	1.9663
130678	586877	0.69425
130887	681959	0.35487
130994	488005	1.82599
131095	504567	2.38555
131238	471126	2.06367
131280	516081	1.78184
131356	513040	1.5871
131467	484115	1.69118
131557	463966	2.05587
131623	590453	0.80711
131669	600452	0.60417
131738	490952	1.93754
131763	471601	2.02238
131814	467030	1.69499
131816	469121	1.60346
131915	508693	1.88059
132023	494768	2.24321
132116	476158	1.87434
132168	431438	2.1175
132283	496611	2.10984
132332	497578	2.10479
132430	407169	2.1489
132485	504785	2.33526
132637	548330	1.23219
132660	425165	1.823
133228	590257	1.40495
133300	551784	0.97626
133335	591997	0.73414
133374	642198	0.44997
133604	495685	1.8508
133661	590285	1.40741
133777	465204	1.82865
133803	431091	2.1074
134192	475358	2.0801
134353	470566	2.1635
134531	595465	0.6395
134549	485782	1.62347
134555	645444	0.44317
134564	555425	0.92897
134567	514838	1.52109
134590	510387	1.55524
134590	560387	0.85054
134590	565387	0.81415
134590	570387	0.79528
134590	575387	0.77392
134590	580387	0.75262
134590	585387	0.72186
134590	650387	0.42809
134590	655387	0.41617
134590	660387	0.40179
134590	665387	0.39113
134590	670387	0.37683
134590	675387	0.38057
134590	680387	0.36691
134630	462370	2.0838
134633	490327	1.74332
134715	406259	2.4807
134753	600111	0.61445
134828	462497	2.0733
134862	505538	1.66646
134909	550051	0.97723
135051	483704	1.66922
135089	408741	2.4061
135101	684635	0.35565
135137	500122	1.75158
135181	386275	1.6417
135189	590075	0.91433
135267	545729	1.02762
135315	387917	1.7798
135390	495274	1.86996
135411	465503	1.95335
135603	472499	2.1279
135690	479166	2.22965
135962	477120	2.2281
135969	482738	2.15548
135987	602952	0.60287
136033	553190	0.98109
136040	474958	2.15
136045	593466	0.65872
136239	462839	2.0991
136346	434545	2.0739
136401	541198	1.10151
136597	535149	1.34885
136660	432666	2.068
136774	482758	2.09031
136819	467963	2.0048
136960	530896	1.86206
137188	464254	1.86681
137194	466456	1.89616
137266	477906	2.3266
137433	483556	1.72883
137472	595133	0.65143
137478	554937	0.98102
137628	644926	0.45353
137630	488697	1.86951
137777	436847	1.919
138092	378968	1.3062
138183	476898	2.2458
138489	598247	0.64087
138519	395379	1.8709
138658	558166	0.90668
138701	403836	1.7292
138704	407161	1.9325
138829	648025	0.44552
138914	492898	1.64378
138920	502887	1.63834
138920	507887	1.53969
138920	542887	1.07244
138920	547887	1.01753
138920	562887	0.85788
138920	567887	0.82658
138920	572887	0.81257
138920	577887	0.78514
138920	582887	0.75524
138920	587887	0.72098
138920	652887	0.43113
138920	657887	0.41349
138920	662887	0.40267
138920	667887	0.39071
138920	672887	0.38056
138920	677887	0.38035
138920	682887	0.36751
138931	592870	0.67215
138947	512788	1.47564
138952	537886	1.12691
138955	532903	1.26083
138971	552818	0.97335
138975	497917	1.66735
139087	602560	0.61492
139319	687311	0.35798
139375	529203	1.30641
139610	382224	1.7789
139611	396442	2.0378
139818	596255	0.66339
140240	515755	1.48784
140286	556432	0.928
140331	480398	1.45172
140400	479605	1.8299
140458	390426	1.3469
140490	410654	1.7141
140503	390674	1.35
140732	388367	1.3701
141046	597808	0.90717
141554	402199	1.4971
141883	647655	0.45308
141908	408215	1.9358
141968	406661	1.7879
142172	492198	1.56204
142261	597301	0.89463
142589	480386	1.62955
142598	601484	0.6333
142651	650571	0.44421
142705	561044	0.87898
142722	381788	1.4379
142770	655394	0.42912
142800	660394	0.41394
142831	491155	2.19926
142831	665394	0.40373
142861	670394	0.39073
142891	675393	0.3941
142920	680392	0.3807
142948	685391	0.36751
143008	396804	1.6653
143221	531043	1.26177
143224	689923	0.35814
143241	495404	1.54175
143250	500387	1.56701
143250	505387	1.52621
143250	510387	1.45588
143250	535387	1.16185
143250	540387	1.10531
143250	545387	1.0523
143250	550387	1.00857
143250	555387	0.93665
143250	565387	0.85526
143250	570387	0.84043
143250	575387	0.81977
143250	580387	0.79966
143250	585387	0.75556
143250	590387	0.69836
143319	595085	0.66396
143349	515229	1.40389
143488	604903	0.61379
143686	599806	1.24812
143799	410597	1.6189
143842	599001	1.25477
143981	398794	1.6716
144230	559284	0.89218
144376	383964	1.2265
144559	376781	1.3778
144708	672887	0.38739
144748	677889	0.39041
144789	682890	0.37543
144829	687892	0.36433
144869	692795	0.35446
145016	399016	1.7915
145162	519592	1.32303
145359	396588	1.6209
145510	425789	1.5434
145594	598994	0.95182
146048	386785	1.3407
146255	599928	0.83913
146359	494707	1.60806
146492	410863	1.5883
146541	395200	1.6356
146733	563922	0.87448
146786	397789	1.3004
147022	383075	1.3264
147413	603568	0.62429
147537	497955	1.4844
147558	426175	1.6617
147581	502887	1.48037
147581	507887	1.43404
147581	512887	1.39639
147581	517887	1.3428
147581	532887	1.16189
147581	537887	1.123
147581	542887	1.07599
147581	547887	1.00751
147581	552887	0.96344
147581	557887	0.91113
147581	567887	0.86012
147581	572887	0.86475
147581	577887	0.84801
147581	582887	0.80149
147581	587887	0.7316
147581	592887	0.69543
147651	379380	1.2771
147741	521423	1.30652
