name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
535           184420  371643  0.3800E+01  0.1928E+03  0.8562E+02  0.2784E+03  0.2930E+00
166           184606  371643  0.3725E+01  0.1892E+03  0.8528E+02  0.2745E+03  0.2922E+00
535           184606  371643  0.3725E+01  0.1892E+03  0.8528E+02  0.2745E+03  0.2922E+00
166           184792  371643  0.3657E+01  0.1859E+03  0.8506E+02  0.2709E+03  0.2915E+00
535           184792  371643  0.3657E+01  0.1859E+03  0.8506E+02  0.2709E+03  0.2915E+00
166           184978  371643  0.3592E+01  0.1827E+03  0.8451E+02  0.2672E+03  0.2911E+00
493           184978  371643  0.3592E+01  0.1827E+03  0.8451E+02  0.2672E+03  0.2911E+00
166           185165  371643  0.3345E+01  0.2194E+03  0.8464E+02  0.3040E+03  0.2868E+00
493           185165  371643  0.3345E+01  0.2194E+03  0.8464E+02  0.3040E+03  0.2868E+00
493           185351  371643  0.3307E+01  0.2163E+03  0.8427E+02  0.3006E+03  0.2864E+00
493           185537  371643  0.3274E+01  0.2138E+03  0.8375E+02  0.2976E+03  0.2864E+00
166           183210  371697  0.4547E+01  0.2255E+03  0.8844E+02  0.3139E+03  0.2873E+00
166           183396  371697  0.4392E+01  0.2179E+03  0.8787E+02  0.3058E+03  0.2867E+00
166           183582  371697  0.4260E+01  0.2115E+03  0.8724E+02  0.2987E+03  0.2863E+00
166           183769  371697  0.4140E+01  0.2057E+03  0.8671E+02  0.2924E+03  0.2853E+00
166           183955  371697  0.4071E+01  0.2014E+03  0.8666E+02  0.2881E+03  0.2875E+00
166           184141  371697  0.3927E+01  0.1989E+03  0.8642E+02  0.2853E+03  0.2935E+00
166           184327  371697  0.3833E+01  0.1944E+03  0.8588E+02  0.2802E+03  0.2933E+00
166           184513  371697  0.3751E+01  0.1904E+03  0.8534E+02  0.2758E+03  0.2931E+00
167           184513  371697  0.3751E+01  0.1904E+03  0.8534E+02  0.2758E+03  0.2931E+00
535           184513  371697  0.3751E+01  0.1904E+03  0.8534E+02  0.2758E+03  0.2931E+00
166           184699  371697  0.3678E+01  0.1870E+03  0.8501E+02  0.2720E+03  0.2921E+00
535           184699  371697  0.3678E+01  0.1870E+03  0.8501E+02  0.2720E+03  0.2921E+00
166           184885  371697  0.3612E+01  0.1838E+03  0.8482E+02  0.2686E+03  0.2916E+00
166           185071  371697  0.3361E+01  0.2207E+03  0.8487E+02  0.3056E+03  0.2872E+00
166           185258  371697  0.3318E+01  0.2173E+03  0.8445E+02  0.3018E+03  0.2866E+00
493           185258  371697  0.3318E+01  0.2173E+03  0.8445E+02  0.3018E+03  0.2866E+00
493           185444  371697  0.3282E+01  0.2147E+03  0.8391E+02  0.2986E+03  0.2862E+00
166           183117  371751  0.4617E+01  0.2291E+03  0.8885E+02  0.3180E+03  0.2874E+00
166           183303  371751  0.4455E+01  0.2211E+03  0.8816E+02  0.3093E+03  0.2873E+00
166           183489  371751  0.4319E+01  0.2145E+03  0.8764E+02  0.3021E+03  0.2865E+00
166           183676  371751  0.4185E+01  0.2079E+03  0.8694E+02  0.2948E+03  0.2862E+00
166           183862  371751  0.4074E+01  0.2025E+03  0.8649E+02  0.2890E+03  0.2854E+00
166           184048  371751  0.3966E+01  0.2007E+03  0.8677E+02  0.2875E+03  0.2937E+00
166           184234  371751  0.3870E+01  0.1962E+03  0.8619E+02  0.2824E+03  0.2936E+00
166           184420  371751  0.3782E+01  0.1920E+03  0.8568E+02  0.2776E+03  0.2934E+00
166           184606  371751  0.3704E+01  0.1881E+03  0.8509E+02  0.2732E+03  0.2927E+00
535           184606  371751  0.3704E+01  0.1881E+03  0.8509E+02  0.2732E+03  0.2927E+00
166           184792  371751  0.3639E+01  0.1850E+03  0.8481E+02  0.2698E+03  0.2919E+00
535           184792  371751  0.3639E+01  0.1850E+03  0.8481E+02  0.2698E+03  0.2919E+00
166           184978  371751  0.3575E+01  0.1819E+03  0.8439E+02  0.2663E+03  0.2915E+00
166           185165  371751  0.3331E+01  0.2185E+03  0.8460E+02  0.3031E+03  0.2870E+00
166           185351  371751  0.3290E+01  0.2153E+03  0.8411E+02  0.2994E+03  0.2866E+00
493           185351  371751  0.3290E+01  0.2153E+03  0.8411E+02  0.2994E+03  0.2866E+00
493           185537  371751  0.3259E+01  0.2128E+03  0.8371E+02  0.2965E+03  0.2867E+00
166           183024  371804  0.4680E+01  0.2322E+03  0.8930E+02  0.3215E+03  0.2883E+00
166           183210  371804  0.4523E+01  0.2245E+03  0.8847E+02  0.3130E+03  0.2876E+00
166           183396  371804  0.4372E+01  0.2171E+03  0.8781E+02  0.3049E+03  0.2870E+00
166           183582  371804  0.4240E+01  0.2106E+03  0.8727E+02  0.2979E+03  0.2866E+00
166           183769  371804  0.4123E+01  0.2049E+03  0.8671E+02  0.2916E+03  0.2858E+00
167           183769  371804  0.4123E+01  0.2049E+03  0.8671E+02  0.2916E+03  0.2858E+00
166           183955  371804  0.4054E+01  0.2006E+03  0.8676E+02  0.2874E+03  0.2880E+00
